I,SoC,V
29.5,25,540.6
29.4,25,541.5
29.4,25,540.6
29.4,25,541.7
29.5,25,541.7
29.5,25,541.7
29.5,25,541.7
29.5,25,541.5
29.4,25,542.1
29.5,25,540.6
29.4,25,540.8
29.5,25,540.6
29.4,25,541.5
29.4,25,541
29.4,25,541.7
29.5,25,541.5
29.4,25,541.7
29.3,25,540.8
29.4,25,540.6
29.5,25,541.5
29.4,25,540.8
29.2,25,542.8
29.4,25,541.7
29.4,25,541.7
29.2,25,542.3
31.9,25,543.2
34.5,25,542.3
34.5,25,543
34.7,25,542.8
34.5,25,542.1
34.7,25,543
34.8,25,542.1
34.5,25,542.4
34.7,25,542.4
34.5,25,543
34.5,25,542.4
34.7,25,542.3
34.5,25,543.4
34.5,25,543.6
34.6,25,543.2
34.5,25,543.4
34.6,25,543
34.6,25,543
34.6,25,543.2
34.5,25,542.4
34.7,26,543
34.8,26,543.6
34.7,26,543.2
34.5,26,543.6
34.5,26,543.6
34.7,26,543.6
34.7,26,543
34.8,26,543.2
34.7,26,544.7
34.7,26,543.6
34.5,26,543.2
34.4,26,543.2
34.4,26,543.2
34.6,26,543.2
34.4,26,544.5
34.7,26,543.4
34.6,26,544.5
34.6,26,544.5
34.6,26,544.7
34.6,26,544.7
34.5,26,544.5
34.5,26,543
34.5,26,543
34.6,26,545.3
34.6,26,544.9
34.6,26,544.5
34.6,26,544.5
34.4,26,543.2
34.3,26,543.6
34.3,26,543.6
34.4,26,543.8
34.4,26,545.4
34.4,26,545.4
34.3,26,544.7
34.4,26,544.7
34.4,26,545.1
34.3,26,545.3
34.3,26,545.3
34.3,26,545.1
34.3,26,545.1
34.4,26,544.7
34.3,26,543.8
34.4,26,544.9
34.3,26,545.1
34.3,26,545.1
34.4,26,545.3
34.4,26,544.7
34.4,26,545.3
34.4,26,544.7
34.4,26,545.1
34.4,27,544.7
34.6,27,545.3
34.3,27,545.4
34.6,27,545.3
34.3,27,545.3
34.3,27,545.3
34.3,27,545.3
34.3,27,545.4
34.3,27,545.1
34.3,27,545.4
34.6,27,545.1
34.6,27,545.4
34.6,27,545.1
34.7,27,546
34.3,27,546
34.3,27,545.1
34.5,27,545.8
34.6,27,546.2
34.5,27,545.1
34.6,27,545.4
35.4,27,546
38.5,27,547.5
38.8,27,546.6
38.8,27,546.7
38.7,27,546.2
38.7,27,546.2
38.8,27,546.6
38.6,27,546
38.7,27,546
38.7,27,546.9
38.7,27,546.7
38.8,27,546.2
38.5,27,547.5
38.4,27,546.6
38.6,27,546.7
38.5,27,546.2
38.5,27,546.6
38.4,27,546.2
38.5,27,546.6
38.6,27,547.7
38.6,27,546.7
38.5,27,546.6
38.5,27,547.7
38.6,27,547.5
38.6,27,547.5
38.4,27,546.7
38.5,28,548.1
38.4,28,547.5
38.4,28,546.4
38.4,28,546.7
38.4,28,548.2
38.6,28,547.3
38.7,28,548.1
38.7,28,548.1
38.7,28,547.5
38.4,28,548.1
38.4,28,547.7
38.7,28,547.7
38.6,28,547.7
38.7,28,547.5
38.7,28,547.5
38.7,28,547.7
38.7,28,547.9
38.3,28,548.1
38.3,28,547.7
38.3,28,548.2
38.4,28,547.7
38.4,28,548.1
38.5,28,547.7
38.4,28,548.1
38.3,28,547.5
38.4,28,547.9
38.4,28,548.2
38.4,28,548.2
38.6,28,548.2
38.5,28,547.7
38.5,28,547.7
38.5,28,547.7
38.6,28,547.9
38.5,28,549
38.5,28,549
38.4,28,548.2
38.3,28,547.9
38.3,28,547.9
38.4,28,549
38.3,28,548.8
38.4,28,548.4
38.4,28,548.4
38.4,28,549
38.4,29,548.4
38.4,29,548.4
38.3,29,548.1
38.3,29,550.7
38.6,29,549.2
38.6,29,549.2
38.4,29,548.2
38.4,29,549
38.5,29,548.1
38.5,29,548.4
38.6,29,550.9
38.4,29,548.2
38.3,29,548.8
38.4,29,548.2
38.3,29,548.4
38.5,29,548.8
38.4,29,548.4
38.4,29,548.8
38.5,29,550.7
38.4,29,548.4
38.2,29,551
38.2,29,548.4
41.9,29,551.2
41.9,29,550.7
41.9,29,550.7
41.8,29,549.2
41.8,29,550.7
41.8,29,549
41.9,29,551.4
41.9,29,551.8
42,29,550.7
42.1,29,551.2
42.1,29,551.2
42.1,29,551.2
42.1,29,551.4
42.1,29,551
41.8,29,551.8
41.7,29,551.2
41.8,29,551
42,29,552.2
41.8,29,551.2
42,29,552
42,30,551
42,30,551
42.1,30,551.2
42.1,30,551.4
42,30,551.8
42,30,551
41.8,30,552
42,30,551.4
42.1,30,551.4
41.8,30,551.2
41.8,30,552.2
41.8,30,551.8
41.8,30,552.2
42,30,552
42.1,30,552.2
42,30,552.2
41.9,30,552.2
41.9,30,552.2
41.7,30,552.2
41.8,30,552.5
41.7,30,552
41.7,30,552.5
42,30,552
42,30,552
41.7,30,552.5
42,30,552
42,30,552
41.9,30,552
41.8,30,552.2
41.7,30,552.2
42,30,552
42,30,552
42.1,30,553.7
42,30,552
42,30,551.8
42,30,553.5
42,30,553.5
41.9,30,552.7
41.8,30,552
41.8,30,552
42,30,552.5
42,30,552.2
41.7,31,552.7
41.9,31,552
42,31,552.2
41.9,31,553.5
41.8,31,552.4
41.9,31,552.2
41.9,31,552.5
41.6,31,552.5
41.6,31,552.5
41.9,31,552.2
42,31,552.7
42,31,552.7
42,31,552.7
41.9,31,552.7
42,31,553.5
42,31,553.5
41.6,31,553.5
41.7,31,553.7
41.7,31,553.7
41.6,31,553.5
41.9,31,552.7
41.9,31,552.7
41.9,31,553.7
41.5,31,554
41.6,31,552.2
41.6,31,552.2
41.9,31,552.7
44.9,31,552.7
44.5,31,553.9
44.5,31,554
44.5,31,554
44.6,31,553.7
44.6,31,554.2
44.5,31,554.2
44.6,31,553.7
44.8,31,554.4
44.6,31,553.5
44.5,31,554.2
44.8,31,554
44.9,31,554.2
44.8,32,555
44.8,32,554.2
44.7,32,554.4
44.6,32,554.2
44.8,32,553.9
44.8,32,555
44.9,32,554.2
44.7,32,553.7
44.6,32,554
44.8,32,554
44.8,32,554
44.9,32,554.8
44.9,32,555.2
44.8,32,554.4
44.8,32,554.4
44.8,32,555
44.6,32,555.2
44.9,32,554.4
44.8,32,555.2
44.8,32,554.8
44.7,32,554
44.5,32,555
44.8,32,554.8
44.8,32,555
44.5,32,554.2
44.5,32,554.4
44.5,32,555.2
44.7,32,555
44.5,32,555.3
44.4,32,555
44.4,32,555
44.5,32,555.5
44.8,32,555.5
44.8,32,555.2
44.3,32,555.5
44.5,32,555.2
44.6,32,555
44.6,32,555.2
44.6,33,555.5
44.7,33,555.2
44.7,33,556.7
44.8,33,555.2
44.8,33,555
44.7,33,556.5
44.8,33,554.8
44.4,33,555.2
44.4,33,555
44.4,33,555.2
44.7,33,554.4
44.7,33,554.4
44.6,33,554.4
44.7,33,556.5
44.7,33,555.5
44.7,33,555.5
44.5,33,556.7
44.6,33,555.5
44.3,33,555.5
44.5,33,556.7
44.3,33,556.5
44.4,33,555
44.4,33,556.7
44.4,33,556.5
44.4,33,557
44.6,33,556.7
44.4,33,556.7
44.4,33,557
44.3,33,555.2
44.4,33,557
44.4,33,557
44.3,33,555.7
44.6,33,555.5
44.7,33,555.7
44.7,33,555.7
44.3,33,556.7
44.4,33,556.7
44.4,33,556.7
46.7,34,555.5
46.9,34,557
46.8,34,556.7
46.8,34,556.7
47.1,34,555.5
47.2,34,557
47.2,34,557
46.8,34,557
47,34,557.2
46.9,34,557.2
46.9,34,557.4
46.9,34,557.4
46.9,34,557.4
47.2,34,556.8
47.2,34,557.2
46.8,34,558.2
46.8,34,558.2
47,34,557
47.1,34,556.7
47,34,557
47,34,557
47.2,34,557.8
46.9,34,556.7
46.9,34,556.7
47.1,34,557
46.8,34,557.4
46.8,34,557.8
47.1,34,558.7
47.1,34,557.4
47.1,34,557.4
47.1,34,558
47.1,34,558
46.8,34,557
46.8,34,557
46.7,34,558.2
46.9,34,558
46.7,34,558.2
47,35,558.7
46.9,35,558
46.8,35,558.2
46.6,35,557.4
46.7,35,558
46.7,35,557.8
46.7,35,558
46.9,35,557
46.8,35,557.2
47,35,558
47,35,558
47.1,35,558.2
46.9,35,558
47,35,558.2
47,35,558
47.1,35,558
47,35,558
47,35,557.8
46.7,35,557.2
46.7,35,558.2
46.9,35,558
46.7,35,558.2
46.7,35,558.2
46.6,35,558.3
47,35,558.2
46.8,35,558.5
46.7,35,558.2
46.7,35,558.5
46.7,35,558.5
46.8,35,558.7
46.8,35,558
47,35,558.2
47.1,35,558.5
46.9,35,557.4
47.1,35,558.2
47,36,558.2
46.8,36,558.2
47.1,36,558
47,36,558.2
47.1,36,558.7
47,36,558.2
46.7,36,558.3
46.6,36,558.2
46.8,36,558
46.7,36,558.5
46.6,36,558.5
46.7,36,559.5
46.6,36,559.5
46.6,36,559.5
47,36,558.5
47,36,558.5
46.6,36,558.9
46.7,36,558.2
46.8,36,558.7
49.9,36,559.6
50.4,36,558.7
50.2,36,559.5
50.1,36,560.2
50.1,36,558.9
50,36,558.7
50.1,36,559.5
50.4,36,559.5
50.3,36,558.7
50.3,36,558.7
50.2,36,560.4
50.4,36,559.6
50.1,36,560.4
50,36,559.8
50,36,559.8
50,36,560.2
50,36,560.2
50,37,559.6
50.1,37,560.2
50.1,37,560.2
50,37,559.6
50,37,559.8
50,37,559.8
50,37,560
50,37,560.8
50.4,37,559.6
50.4,37,559.6
50.2,37,560
50.4,37,560
50.4,37,560
50.1,37,560
50.3,37,559.6
50.3,37,559.6
50.3,37,559.6
50.2,37,560.8
50.3,37,559.5
50,37,560
50,37,559.6
50.1,37,560
49.9,37,560
50.2,37,560.8
50.2,37,560.8
50.2,37,560.8
50.2,37,560.2
50.2,37,560.4
49.9,37,560.2
50.2,37,560.4
50.2,37,559.6
50.2,37,560.4
50,37,561
50.1,37,560.4
49.9,38,560.2
50,38,560.4
50,38,560.4
50.1,38,560.4
50.2,38,560.2
50,38,560
50.1,38,559.6
50.1,38,560.2
50.3,38,560.2
50.2,38,561
50.2,38,560.2
50,38,560.2
49.9,38,560.8
50.2,38,560.2
50.3,38,560.4
50.2,38,559.8
50.1,38,561
50,38,560.2
49.9,38,561
50.2,38,561.1
50.2,38,560.4
50.2,38,560.4
49.9,38,560.4
49.9,38,562.6
50.2,38,561
50.2,38,560.8
49.9,38,561
50,38,560
49.9,38,561
50.1,38,561.1
49.9,38,561
49.9,38,561.3
49.9,38,562.5
49.9,38,560.8
50,39,561.1
50.2,39,561.1
49.8,39,561
50.2,39,561
50.7,39,560.8
50.7,39,560.8
51.2,39,561.1
51,39,560.8
51.4,39,563
51.3,39,561.1
51.3,39,561.5
51.1,39,562.6
50.9,39,561
50.9,39,561
51.2,39,561
51.3,39,560.2
51.3,39,561.1
51.4,39,561
51.3,39,561.3
51.3,39,561.1
51.3,39,561.1
51.2,39,561.1
51.2,39,561.1
51.1,39,561.1
51.1,39,561.1
51.3,39,562.6
51,39,561.3
50.9,39,563.2
51,39,562.6
51,39,561
51.1,39,562.6
51.4,39,562.6
51,40,563.2
51.2,40,562.6
51.3,40,563.2
51.3,40,563.2
50.9,40,563
51,40,562.8
51,40,562.8
51,40,562.8
51.1,40,561.1
51.3,40,562.6
51.3,40,562.6
51.2,40,563
51,40,562.6
51.3,40,561.1
51.3,40,561.1
51.2,40,562.6
51.3,40,562.6
51.3,40,562.6
51.3,40,563
50.8,40,563
51.1,40,562.6
51.2,40,562.6
51,40,561.5
51,40,561.5
51,40,563.2
51.1,40,563.2
51.1,40,563.2
51.2,40,563
51.3,40,563
51.2,40,563.4
51.1,40,563.4
51.1,40,563.2
51,40,563
50.8,40,562.6
50.9,40,562.6
50.9,41,562.6
51.2,41,563.2
51.2,41,563.4
51.1,41,562.6
51,41,563.2
51.1,41,563
51.2,41,563.4
51.1,41,564.1
51.3,41,563.4
51.3,41,563.4
51.1,41,564.1
50.9,41,563.2
50.8,41,563
50.8,41,563.4
50.8,41,564.1
51.2,41,563.4
51.1,41,563.2
50.9,41,564.1
50.7,41,562.6
50.9,41,563.2
50.9,41,563
51.2,41,562.8
51.1,41,563
50.8,41,563.2
50.8,41,563
50.9,41,564.1
51.6,41,563.2
52.8,41,563.9
52.8,41,563.9
52.9,41,563.9
52.5,41,563
52.3,41,563.2
52.6,42,564.1
52.5,42,563
52.4,42,563
52.5,42,564.1
52.4,42,564.1
52.5,42,563.8
52.5,42,563.9
52.6,42,564.1
52.4,42,563.9
52.7,42,563.9
52.4,42,564.1
52.3,42,563.2
52.5,42,563.4
52.4,42,563.9
52.6,42,563.9
52.7,42,563.9
52.7,42,563.9
52.8,42,564.1
52.8,42,563.2
52.4,42,564.1
52.3,42,563.8
52.4,42,563.2
52.4,42,564.1
52.6,42,564.1
52.7,42,563.8
52.6,42,563.4
52.6,42,565.4
52.6,42,563.9
52.4,42,564.1
52.5,42,564.7
52.5,42,563.9
52.8,43,563.9
52.3,43,563.8
52.8,43,564.1
52.8,43,564.1
52.8,43,564.1
52.8,43,564.1
52.7,43,564.1
52.7,43,564.1
52.9,43,564.7
52.9,43,564.7
52.4,43,565.6
52.5,43,564.5
52.5,43,563.9
52.5,43,563.9
52.7,43,564.5
52.7,43,564.1
52.7,43,564.1
52.6,43,565.3
52.4,43,564.1
52.4,43,564.1
52.6,43,564.5
52.6,43,565.4
52.6,43,565.4
52.6,43,565.4
52.6,43,564.7
52.5,43,564.5
52.5,43,564.5
52.4,43,564.5
52.8,43,564.7
52.5,43,565.6
52.5,43,565.6
52.5,43,563.9
52.4,43,564.5
52.4,43,564.5
52.3,44,565.4
52.7,44,564.5
52.6,44,564.7
52.6,44,564.7
52.4,44,564.7
52.4,44,564.7
52.4,44,564.7
52.2,44,565.6
52.4,44,564.7
52.3,44,564.7
52.7,44,565.4
52.4,44,566
52.3,44,564.5
52.4,44,564.1
52.4,44,564.7
52.5,44,565.6
52.5,44,565.6
52.3,44,564.5
52.6,44,565.4
52.7,44,564.5
52.6,44,565.6
52.7,44,565.6
52.4,44,565.4
52.4,44,565.4
52.5,44,565.8
52.4,44,566
52.4,44,565.4
52.3,44,564.7
52.5,44,566.2
52.3,44,564.7
52.4,44,565.6
52.7,44,564.7
52.6,44,564.7
52.6,45,566.2
52.4,45,566.2
52.4,45,564.5
52.4,45,565.6
52.6,45,566.2
52.7,45,565.4
52.8,45,565.6
52.4,45,565.6
52.3,45,564.7
52.3,45,564.7
52.3,45,566.2
52.6,45,564.7
52.7,45,565.8
52.3,45,565.6
52.3,45,566.2
52.3,45,566.4
52.5,45,566.2
52.5,45,565.6
52.5,45,566.4
52.6,45,565.6
52.7,45,566.2
52.6,45,566.4
52.3,45,565.8
52.4,45,565.6
52.3,45,565.6
52.8,45,566
52.8,45,565.6
52.8,45,565.6
52.6,45,566.4
52.6,45,566.9
52.6,45,565.6
52.3,45,566.4
52.6,46,566
52.5,46,565.8
52.6,46,566.2
52.7,46,566
52.3,46,565.6
52.6,46,566
52.6,46,566
52.6,46,566.2
52.7,46,565.6
52.3,46,566.2
52.3,46,566.4
52.3,46,566.4
52.4,46,566.9
52.3,46,566.4
52.3,46,566
52.3,46,566
52.5,46,566
52.4,46,565.8
52.4,46,565.8
52.4,46,566.4
52.4,46,566.9
52.4,46,566.9
52.4,46,566.2
52.2,46,566.8
52.3,46,566.8
52.3,46,566.8
52.2,46,566.9
52.2,46,565.6
52.2,46,565.6
52.2,46,566.4
52.5,46,566.2
52.5,46,566.2
52.5,46,566.2
52.3,47,566.4
52.2,47,566.9
52.4,47,566.4
52.4,47,566.4
52.3,47,566.9
52.3,47,567.1
52.3,47,567.1
52.6,47,566.2
52.5,47,566
52.3,47,566.4
52.3,47,566.2
52.4,47,566.2
52.5,47,566.4
52.5,47,566.4
52.3,47,566.9
52.6,47,567.1
52.5,47,566.2
52.6,47,566.2
52.4,47,567.1
52.3,47,566.2
52.1,47,566.4
52.5,47,567.1
52.5,47,567.1
52.5,47,566.4
52.6,47,566.8
52.6,47,567.1
52.5,47,567.1
52.3,47,566.9
52.3,47,567.1
52.2,47,567.1
52.3,47,566.2
52.2,47,566.9
52.2,48,567.1
52.4,48,566.8
52.4,48,566.9
52.1,48,567.1
52.2,48,566.2
52.2,48,567.3
52.2,48,567.5
52.2,48,566.8
52.2,48,567.1
52.1,48,567.5
52.1,48,567.5
52.3,48,566.9
52.5,48,566.2
52.2,48,566.9
52.4,48,566.9
52.5,48,566.4
52.5,48,567.5
52.6,48,568.6
52.4,48,566.9
52.1,48,568.4
52.2,48,566.9
52.6,48,567.5
52.4,48,567.1
52.2,48,568.6
52.1,48,567.5
52.3,48,566.9
52.2,48,566.9
52.1,48,567.1
52.1,48,568.4
52.1,48,568.4
52.2,48,566.9
52.4,48,567.1
52.4,49,568.4
52.3,49,567.1
52.2,49,566.9
52.2,49,567.3
52.2,49,566.8
52.2,49,568.6
52.5,49,568.8
52.6,49,566.4
52.2,49,568.6
52.2,49,567.5
52.5,49,566.9
52.5,49,566.9
52,49,567.5
52.1,49,567.1
52.1,49,567.1
52.2,49,567.5
52.2,49,567.5
52.2,49,567.1
52.2,49,567.1
52.1,49,568.6
52.2,49,567.7
52.2,49,568.6
52.2,49,568.6
52.1,49,567.5
52.1,49,568.4
52.1,49,568.4
52.4,49,568.6
52.2,49,567.3
52.2,49,567.3
52.3,49,567.3
52.2,49,568.6
52.1,49,567.1
52.1,50,569.4
52.1,50,569.4
52.1,50,567.7
52.1,50,567.7
52.5,50,569.2
52.3,50,567.1
52.4,50,567.1
52.3,50,568.6
52.2,50,568.6
52.2,50,568.6
52.1,50,567.5
52.1,50,567.5
52.5,50,568.4
52.2,50,567.7
52.1,50,568.8
52,50,568.6
52.2,50,568.4
52,50,569.2
52.1,50,568.4
51.9,50,569
51.9,50,569
51.9,50,569
52.5,50,569
52.2,50,567.5
52.1,50,567.3
52,50,569
52,50,567.5
52.2,50,569.2
52,50,569
51.9,50,567.1
52.4,50,569
52.3,50,568.8
52.3,50,569
52.1,50,568.6
52.2,51,569.4
52.3,51,569
52.3,51,569.2
52.2,51,567.7
52.1,51,569.9
52.4,51,569.2
52.4,51,569.2
52.4,51,569.2
52.3,51,569.7
52.2,51,568.6
52.1,51,568.6
52.4,51,568.8
52.2,51,568.6
52.4,51,568.8
52.1,51,569
52.1,51,569.4
52.3,51,568.6
52.4,51,569.2
52.1,51,568.8
52.1,51,569
52.1,51,568.6
52.1,51,569.2
52.3,51,568.6
52.1,51,569.2
52,51,569.2
52,51,569.2
52.1,51,569.2
52.4,51,568.6
52.1,51,569.4
52,51,569
52.3,51,568.4
52,51,568.6
52.1,52,569.2
52.3,52,569.2
52.4,52,569
52.3,52,569.4
52,52,569.2
52,52,569
51.9,52,569.7
52,52,569
52,52,569.2
52.2,52,569.2
52.1,52,569.2
52.1,52,569.2
52,52,569.2
52.1,52,569.9
52.4,52,568.6
52.4,52,568.6
52.4,52,568.6
52.4,52,569.2
51.9,52,569
51.9,52,569.7
51.8,52,569.7
51.9,52,569.4
52.4,52,569
52.3,52,570.1
52.2,52,569.4
52.2,52,569.4
52.4,52,569
52.4,52,569
52.4,52,569
51.9,52,569.9
52,52,569
52,52,569.9
52,52,569.9
52.2,53,570.1
52.3,53,569.9
52.3,53,569.9
52.2,53,569.2
51.9,53,569.2
51.9,53,569.2
52,53,569.4
52.3,53,569.9
52.2,53,570.1
52.2,53,570.1
52.3,53,570.3
52.2,53,570.5
52,53,570.1
52.2,53,569.7
52.2,53,569.7
52.3,53,569.9
52.3,53,569.9
52.2,53,570.1
52.3,53,570.1
52.3,53,570.1
52.1,53,569.9
52.3,53,569.9
52,53,570.1
51.9,53,570.1
51.9,53,570.1
52.1,53,569.4
52.1,53,569.2
51.9,53,569.9
51.8,53,569.9
51.8,53,569.9
51.9,53,570.1
52.1,54,569.9
52.1,54,569.9
52.1,54,571.2
52,54,569.9
51.8,54,569.9
51.9,54,569.4
52,54,569.4
52,54,569.9
52,54,569.4
52,54,570.1
52.1,54,571.4
52.2,54,570.1
52.3,54,569.9
51.8,54,570.7
52,54,570.3
51.9,54,570.1
52.1,54,570.1
51.9,54,570.1
52.1,54,569.9
52.2,54,569.7
52.3,54,570.1
52.3,54,570.1
52.1,54,570.7
52.1,54,570.1
51.9,54,570.3
52.1,54,570.3
51.9,54,569.9
51.8,54,570.7
51.9,54,569.9
52,54,569.9
52.1,54,571.4
52.1,54,569.9
52.2,54,570.5
52.3,54,570.1
52.3,55,570.5
52.1,55,570.5
52,55,570.5
52,55,570.1
52.4,55,570.1
52.3,55,570.1
52.3,55,570.1
52,55,569.9
52.3,55,569.9
52.2,55,570.1
52,55,570.9
52.2,55,570.5
52.3,55,570.7
52.4,55,570.5
52.3,55,570.5
51.9,55,570.7
52,55,570.1
51.9,55,571.4
51.9,55,571.4
51.9,55,571.4
52.1,55,571.4
52,55,570.1
52.2,55,570.7
52.3,55,570.5
51.9,55,571.6
52.1,55,570.7
52.1,55,570.7
52.1,55,570.7
52,55,572
52,55,570.3
52.2,55,571.6
52.2,55,571.6
52.2,56,571.6
52,56,570.7
52.3,56,570.5
52.3,56,570.5
52.3,56,570.5
52.3,56,570.5
52.3,56,570.7
52.4,56,571.4
52.4,56,571.6
52.1,56,571.6
52.1,56,571.6
52.2,56,571.6
52.3,56,571.6
52,56,571.6
52,56,571.2
52,56,571.2
52,56,572
51.9,56,570.5
52.1,56,571.6
52.1,56,570.1
52.1,56,570.1
52,56,570.7
52,56,571.4
52.1,56,571.6
52,56,571.8
51.9,56,571.6
52,56,572
52,56,571.4
52.1,56,571.4
52.3,56,571.6
52.1,56,570.7
52,56,571.6
52.2,57,571.6
52.1,57,571.6
52.1,57,571.6
52,57,572
52.2,57,571.4
52.2,57,571.4
52,57,570.7
51.9,57,572.2
51.9,57,570.7
52,57,572
52.1,57,572
52.2,57,571.4
51.9,57,570.7
52.3,57,572
52.2,57,570.7
52.3,57,571.6
52,57,570.7
52.3,57,571.6
52.3,57,570.7
52.2,57,571.6
52,57,572
52.1,57,572
52.1,57,572
51.9,57,572.2
52.2,57,571.4
52.3,57,572
52,57,575.2
51.9,57,571.4
51.9,57,571.4
52.3,57,575.2
52.1,57,571.4
52.2,57,572.2
52.2,57,571.6
52.1,57,572
52,58,575
51.8,58,571.6
52.2,58,572.2
52.1,58,571.4
52.2,58,572.2
52.2,58,572.4
52.3,58,572.2
52.3,58,572.2
51.9,58,574.6
51.9,58,575
52.1,58,575
51.8,58,572.4
51.7,58,572
52.1,58,574.6
51.8,58,572
52.1,58,571.4
52.1,58,575.2
52.2,58,572.2
52.2,58,572.2
52,58,571.6
51.8,58,575
51.7,58,575.2
51.7,58,572
52,58,572
51.9,58,571.6
51.9,58,571.6
52.2,58,572.2
51.8,58,575
51.7,58,571.6
52,58,572
51.8,58,575
51.7,58,572.2
51.8,59,575
51.9,59,575.2
51.9,59,575.2
51.9,59,575.2
52.2,59,572
51.8,59,572
51.7,59,575
51.7,59,575
51.7,59,575.2
51.7,59,575.2
51.7,59,571.8
51.7,59,571.8
51.9,59,575.4
51.7,59,575.4
51.8,59,575.2
52,59,572.2
52,59,572.2
51.8,59,575
51.6,59,574.6
51.6,59,574.6
51.7,59,572.2
51.7,59,572
51.7,59,572
51.6,59,575
51.6,59,575
51.7,59,575.2
51.7,59,575.2
51.7,59,575.2
51.7,59,575.2
51.8,59,575.2
51.8,59,575.2
51.6,59,575.2
51.6,59,575
51.8,59,575.9
51.9,60,575.4
51.6,60,572
51.6,60,572.2
51.5,60,575.9
51.7,60,575
51.9,60,575.2
51.9,60,575
52,60,575.2
51.7,60,575
51.9,60,575.2
51.8,60,575
51.9,60,575.4
51.8,60,575
52,60,575.2
51.7,60,575.9
51.7,60,575.9
51.7,60,575.2
52,60,575.2
51.9,60,575.2
51.8,60,575.9
51.5,60,572.2
52,60,575.2
52,60,575.2
51.9,60,575.2
52,60,575
51.9,60,575.9
51.7,60,575.2
52,60,576.1
51.9,60,575
52,60,575
51.8,60,576.1
51.9,61,575.2
51.5,61,575.9
51.5,61,575.9
51.6,61,575.9
51.9,61,575.9
51.9,61,575.7
51.6,61,575.4
51.7,61,576.1
51.8,61,576.1
51.6,61,576.1
51.6,61,576.1
51.8,61,575.4
51.9,61,576.3
51.9,61,576.1
51.6,61,575.7
51.7,61,575.4
51.6,61,575.2
51.5,61,575.2
51.9,61,575.4
51.9,61,575.4
51.6,61,575.7
51.9,61,575.9
51.8,61,576.1
51.6,61,575.9
51.6,61,575.4
51.7,61,575.9
51.5,61,576.1
51.5,61,576.5
51.5,61,575.9
51.5,61,576.5
51.5,61,575.2
51.5,61,577.4
51.8,61,576.1
51.8,61,575.9
51.8,61,575.9
51.6,62,575.4
51.5,62,576.7
51.5,62,576.7
51.5,62,576.7
51.5,62,576.5
51.8,62,576.5
51.7,62,575.9
51.5,62,576.1
51.8,62,575.7
51.8,62,575.7
51.6,62,576.1
51.7,62,576.1
51.7,62,576.5
51.75,62,576.3
51.8,62,576.1
51.7,62,576.7
51.7,62,576.7
51.8,62,576.7
51.5,62,576.1
51.5,62,576.1
51.9,62,576.1
51.4,62,577.6
51.4,62,577.6
51.4,62,577.6
51.7,62,576.1
51.7,62,576.7
51.7,62,576.7
51.8,62,576.1
51.7,62,576.5
51.6,62,576.1
51.6,62,576.1
51.4,62,577.6
51.5,63,576.5
51.6,63,576.1
51.6,63,576.7
51.5,63,576.1
51.5,63,576.1
51.5,63,576.1
51.5,63,577.6
51.6,63,577.6
51.6,63,577.6
51.4,63,576.7
51.8,63,577.6
51.5,63,577.6
51.5,63,576.1
51.6,63,577.6
51.5,63,577.6
51.4,63,576.1
51.5,63,576.5
51.4,63,577.6
51.4,63,577.4
51.6,63,577.6
51.4,63,577.6
51.6,63,577.8
51.7,63,577.6
51.7,63,577.6
51.7,63,577.6
51.8,63,576.5
51.4,63,576.7
51.7,63,577.6
51.8,63,577.6
51.8,63,576.1
51.4,63,577.6
51.5,63,576.7
51.6,63,577.4
51.4,64,576.7
51.4,64,577.4
51.5,64,576.5
51.7,64,577.6
51.7,64,577.6
51.5,64,576.1
51.5,64,578.2
51.4,64,577.6
51.4,64,576.5
51.4,64,576.5
51.6,64,578.2
51.4,64,578
51.5,64,577.6
51.7,64,576.7
51.7,64,577.4
51.8,64,578
51.6,64,576.7
51.5,64,577.4
51.5,64,577.6
51.5,64,578
51.3,64,577.4
51.4,64,577.4
51.4,64,577.4
51.7,64,578
51.5,64,577.4
51.5,64,578.2
51.8,64,577.6
51.4,64,577.4
51.3,64,578
51.5,64,577.6
51.4,64,578
51.3,64,578.2
51.4,64,578.3
51.4,65,578.3
51.5,65,578.2
51.5,65,578
51.7,65,576.7
51.7,65,577.6
51.5,65,578
51.5,65,577.6
51.5,65,577.6
51.7,65,578.7
51.7,65,578.7
51.7,65,577.6
51.6,65,577.6
51.6,65,577.6
51.5,65,577.4
51.3,65,578.7
51.4,65,577.6
51.4,65,577.6
51.5,65,578.3
51.5,65,577.4
51.5,65,577.4
51.8,65,578.2
51.7,65,578
51.7,65,578
51.4,65,578.3
51.4,65,578.3
51.5,65,578
51.5,65,578
51.8,65,578.2
51.7,65,578
51.7,65,578
51.7,65,577.6
51.7,65,578.2
51.7,65,578.9
51.5,65,577.6
51.7,66,577.8
51.7,66,578.2
51.7,66,578.2
51.6,66,578.3
51.4,66,578.2
51.5,66,578.9
51.3,66,578
51.4,66,578.3
51.6,66,578
51.5,66,578.3
51.7,66,578.2
51.7,66,578.2
51.4,66,578.9
51.4,66,578.9
51.3,66,578.9
51.4,66,578
51.3,66,578.2
51.4,66,578.7
51.6,66,577.8
51.6,66,578.2
51.5,66,579.1
51.6,66,578.2
51.4,66,578.7
51.4,66,578.9
51.4,66,578.9
51.4,66,578.9
51.6,66,578.2
51.6,66,578.9
51.5,66,579.5
51.5,66,579.5
