Time,DWell Time(ms),Voltage(V),Current(A),Capacity(Ah),Total Capacity(Ah),Power(W),KWh,Temperature
2023/11/30 12:05:56,2389450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9877
2023/11/30 12:05:57,2390450,4.1441,0.0,0.0,0.0871,0.0,0.0,-4.0668
2023/11/30 12:05:58,2391450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0755
2023/11/30 12:05:59,2392450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9882
2023/11/30 12:06:00,2393450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0044
2023/11/30 12:06:01,2394450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9993
2023/11/30 12:06:02,2395450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0649
2023/11/30 12:06:03,2396450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0321
2023/11/30 12:06:04,2397450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0058
2023/11/30 12:06:05,2398450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0558
2023/11/30 12:06:06,2399450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0603
2023/11/30 12:06:07,2400450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0575
2023/11/30 12:06:08,2401450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.092
2023/11/30 12:06:09,2402450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0804
2023/11/30 12:06:10,2403450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0873
2023/11/30 12:06:11,2404450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0462
2023/11/30 12:06:12,2405450,4.1441,0.0,0.0,0.0871,0.0,0.0,-4.0531
2023/11/30 12:06:13,2406450,4.1441,0.0,0.0,0.0871,0.0,0.0,-4.046
2023/11/30 12:06:14,2407450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0706
2023/11/30 12:06:15,2408450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.1149
2023/11/30 12:06:16,2409450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0562
2023/11/30 12:06:17,2410450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0822
2023/11/30 12:06:18,2411450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0746
2023/11/30 12:06:19,2412450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0833
2023/11/30 12:06:20,2413450,4.1441,0.0,0.0,0.0871,0.0,0.0,-4.0728
2023/11/30 12:06:21,2414450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0917
2023/11/30 12:06:22,2415450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0129
2023/11/30 12:06:23,2416450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0296
2023/11/30 12:06:24,2417450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0045
2023/11/30 12:06:25,2418450,4.1438,0.0,0.0,0.0871,0.0,0.0,-4.0734
2023/11/30 12:06:26,2419450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9643
2023/11/30 12:06:27,2420450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.1309
2023/11/30 12:06:28,2421450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.1077
2023/11/30 12:06:29,2422450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.02
2023/11/30 12:06:30,2423450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0299
2023/11/30 12:06:31,2424450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0834
2023/11/30 12:06:32,2425450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0091
2023/11/30 12:06:33,2426450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0998
2023/11/30 12:06:34,2427450,4.1441,0.0,0.0,0.0871,0.0,0.0,-4.1077
2023/11/30 12:06:35,2428450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.108
2023/11/30 12:06:36,2429450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0567
2023/11/30 12:06:37,2430450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.1091
2023/11/30 12:06:38,2431450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0264
2023/11/30 12:06:39,2432450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0706
2023/11/30 12:06:40,2433450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0116
2023/11/30 12:06:41,2434450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0425
2023/11/30 12:06:42,2435450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.1578
2023/11/30 12:06:43,2436450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0774
2023/11/30 12:06:44,2437450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0157
2023/11/30 12:06:45,2438450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9895
2023/11/30 12:06:46,2439450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0761
2023/11/30 12:06:47,2440450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0255
2023/11/30 12:06:48,2441450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0419
2023/11/30 12:06:49,2442450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0684
2023/11/30 12:06:50,2443450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0254
2023/11/30 12:06:51,2444450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0809
2023/11/30 12:06:52,2445450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9946
2023/11/30 12:06:53,2446450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0965
2023/11/30 12:06:54,2447450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.032
2023/11/30 12:06:55,2448450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0065
2023/11/30 12:06:56,2449450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9705
2023/11/30 12:06:57,2450450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.006
2023/11/30 12:06:58,2451450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9932
2023/11/30 12:06:59,2452450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0484
2023/11/30 12:07:00,2453450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0201
2023/11/30 12:07:01,2454450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0154
2023/11/30 12:07:02,2455450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0305
2023/11/30 12:07:03,2456450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9788
2023/11/30 12:07:04,2457450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9997
2023/11/30 12:07:05,2458450,4.1441,0.0,0.0,0.0871,0.0,0.0,-3.9138
2023/11/30 12:07:06,2459450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9074
2023/11/30 12:07:07,2460450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.0378
2023/11/30 12:07:08,2461450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9369
2023/11/30 12:07:09,2462450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9547
2023/11/30 12:07:10,2463450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9785
2023/11/30 12:07:11,2464450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9588
2023/11/30 12:07:12,2465450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9362
2023/11/30 12:07:13,2466450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9946
2023/11/30 12:07:14,2467450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.8934
2023/11/30 12:07:15,2468450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9784
2023/11/30 12:07:16,2469450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9454
2023/11/30 12:07:17,2470450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.925
2023/11/30 12:07:18,2471450,4.1438,0.0,0.0,0.0871,0.0,0.0,-4.0012
2023/11/30 12:07:19,2472450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9471
2023/11/30 12:07:20,2473450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9847
2023/11/30 12:07:21,2474450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.8741
2023/11/30 12:07:22,2475450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9792
2023/11/30 12:07:23,2476450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9053
2023/11/30 12:07:24,2477450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9123
2023/11/30 12:07:25,2478450,4.1441,0.0,0.0,0.0871,0.0,0.0,-4.0666
2023/11/30 12:07:26,2479450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.8534
2023/11/30 12:07:27,2480450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.1015
2023/11/30 12:07:28,2481450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9227
2023/11/30 12:07:29,2482450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.8439
2023/11/30 12:07:30,2483450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.8862
2023/11/30 12:07:31,2484450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.95
2023/11/30 12:07:32,2485450,4.1439,0.0,0.0,0.0871,0.0,0.0,-4.053
2023/11/30 12:07:33,2486450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9115
2023/11/30 12:07:34,2487450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9223
2023/11/30 12:07:35,2488450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9413
2023/11/30 12:07:36,2489450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9465
2023/11/30 12:07:37,2490450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9303
2023/11/30 12:07:38,2491450,4.144,0.0,0.0,0.0871,0.0,0.0,-4.0193
2023/11/30 12:07:39,2492450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9847
2023/11/30 12:07:40,2493450,4.1441,0.0,0.0,0.0871,0.0,0.0,-3.9798
2023/11/30 12:07:41,2494450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9942
2023/11/30 12:07:42,2495450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9594
2023/11/30 12:07:43,2496450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9762
2023/11/30 12:07:44,2497450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9417
2023/11/30 12:07:45,2498450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9324
2023/11/30 12:07:46,2499450,4.144,0.0,0.0,0.0871,0.0,0.0,-3.9991
2023/11/30 12:07:47,2500450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9425
2023/11/30 12:07:48,2501450,4.1439,0.0,0.0,0.0871,0.0,0.0,-3.9876
2023/11/30 12:07:49,2502440,4.1442,0.0,0.0,0.0871,0.0,0.0,-3.9549
2023/11/30 12:07:49,2502450,4.0174,-19.911,-0.0001,0.087,-79.991414120479,-2e-07,-3.9549
2023/11/30 12:07:50,2503450,3.9246,-19.9963,-0.0056,0.0814,-78.4771609079626,-2.21e-05,-4.1193
2023/11/30 12:07:51,2504450,3.9181,-19.997,-0.0112,0.0759,-78.3494105214345,-4.39e-05,-3.9917
2023/11/30 12:07:52,2505450,3.9138,-20.0024,-0.0167,0.0703,-78.2864349619776,-6.56e-05,-3.9959
2023/11/30 12:07:53,2506450,3.9103,-19.9975,-0.0223,0.0648,-78.1965772430412,-8.73e-05,-3.9413
2023/11/30 12:07:54,2507450,3.9075,-19.9966,-0.0278,0.0592,-78.137326288288,-0.0001091,-4.0033
2023/11/30 12:07:55,2508450,3.9049,-19.9968,-0.0334,0.0537,-78.0859480145423,-0.0001308,-3.9562
2023/11/30 12:07:56,2509450,3.9026,-19.997,-0.0389,0.0481,-78.0407140780721,-0.0001524,-3.9816
2023/11/30 12:07:57,2510450,3.9004,-19.9977,-0.0445,0.0426,-77.9981385574729,-0.0001741,-3.9843
2023/11/30 12:07:58,2511450,3.8984,-19.9977,-0.05,0.037,-77.9588135670792,-0.0001958,-4.0667
2023/11/30 12:07:59,2512450,3.8964,-19.9986,-0.0556,0.0315,-77.9227463626098,-0.0002174,-3.9288
2023/11/30 12:08:00,2513450,3.8946,-19.9963,-0.0612,0.0259,-77.8770758186674,-0.0002391,-3.964
2023/11/30 12:08:01,2514450,3.8928,-19.9945,-0.0667,0.0203,-77.8352183371899,-0.0002607,-3.9661
2023/11/30 12:08:02,2515450,3.8912,-19.9972,-0.0723,0.0148,-77.8138435200044,-0.0002823,-3.9385
2023/11/30 12:08:03,2516450,3.8896,-19.9966,-0.0778,0.0092,-77.7784249299111,-0.0003039,-3.9614
2023/11/30 12:08:04,2517450,3.8879,-19.9986,-0.0834,0.0037,-77.7528850646759,-0.0003255,-3.9734
2023/11/30 12:08:05,2518450,3.8864,-19.9977,-0.0889,-0.0019,-77.7191494918952,-0.0003471,-3.9115
2023/11/30 12:08:06,2519450,3.8849,-19.9966,-0.0945,-0.0074,-77.6845375169128,-0.0003687,-3.9366
2023/11/30 12:08:07,2520450,3.8835,-19.9957,-0.1,-0.013,-77.6529816452685,-0.0003903,-3.9559
2023/11/30 12:08:08,2521450,3.882,-19.9966,-0.1056,-0.0185,-77.6270265301155,-0.0004118,-4.0017
2023/11/30 12:08:09,2522450,3.8806,-19.995,-0.1112,-0.0241,-77.5924716821464,-0.0004334,-3.8541
2023/11/30 12:08:10,2523450,3.8793,-19.9981,-0.1167,-0.0297,-77.5785809939107,-0.000455,-3.7868
2023/11/30 12:08:11,2524450,3.878,-19.9979,-0.1223,-0.0352,-77.5527289962338,-0.0004765,-3.8634
2023/11/30 12:08:12,2525450,3.8768,-19.9997,-0.1278,-0.0408,-77.5353841472906,-0.000498,-3.8283
2023/11/30 12:08:13,2526450,3.8755,-19.9957,-0.1334,-0.0463,-77.4930088685696,-0.0005196,-3.8233
2023/11/30 12:08:14,2527450,3.8742,-19.9988,-0.1389,-0.0519,-77.4789798431534,-0.0005411,-3.83
2023/11/30 12:08:15,2528450,3.8732,-19.9968,-0.1445,-0.0574,-77.4511364757818,-0.0005626,-3.8795
2023/11/30 12:08:16,2529450,3.8719,-19.9975,-0.15,-0.063,-77.429038163471,-0.0005841,-3.8422
2023/11/30 12:08:17,2530450,3.8706,-19.9934,-0.1556,-0.0685,-77.3865643781573,-0.0006056,-3.8293
2023/11/30 12:08:18,2531450,3.8697,-19.9995,-0.1611,-0.0741,-77.3921766810281,-0.0006271,-3.8386
2023/11/30 12:08:19,2532450,3.8686,-19.9981,-0.1667,-0.0796,-77.3642721365859,-0.0006486,-3.849
2023/11/30 12:08:20,2533450,3.8674,-20.0002,-0.1723,-0.0852,-77.3491917960655,-0.0006701,-3.8019
2023/11/30 12:08:21,2534450,3.8661,-19.9963,-0.1778,-0.0908,-77.3087565746887,-0.0006916,-3.73
2023/11/30 12:08:22,2535450,3.8653,-19.9961,-0.1834,-0.0963,-77.2911050250909,-0.0007131,-3.7646
2023/11/30 12:08:23,2536450,3.8642,-19.9999,-0.1889,-0.1019,-77.283624272608,-0.0007345,-3.7028
2023/11/30 12:08:24,2537450,3.8634,-20.0002,-0.1945,-0.1074,-77.267842678657,-0.000756,-3.7399
2023/11/30 12:08:25,2538450,3.8621,-19.9997,-0.2,-0.113,-77.2400973118565,-0.0007774,-3.714
2023/11/30 12:08:26,2539450,3.8612,-19.993,-0.2056,-0.1185,-77.1970689806349,-0.0007989,-3.8115
2023/11/30 12:08:27,2540450,3.8602,-19.9932,-0.2111,-0.1241,-77.1784753875854,-0.0008203,-3.6747
2023/11/30 12:08:28,2541450,3.859,-20.0022,-0.2167,-0.1296,-77.1888128364499,-0.0008418,-3.6734
2023/11/30 12:08:29,2542450,3.8583,-19.9972,-0.2222,-0.1352,-77.1562258443782,-0.0008632,-3.6523
2023/11/30 12:08:30,2543450,3.8573,-19.9995,-0.2278,-0.1407,-77.143650666801,-0.0008846,-3.6073
2023/11/30 12:08:31,2544450,3.8563,-19.9923,-0.2334,-0.1463,-77.0967527513803,-0.0009061,-3.6658
2023/11/30 12:08:32,2545450,3.8554,-19.9984,-0.2389,-0.1519,-77.1021552245002,-0.0009275,-3.5739
2023/11/30 12:08:33,2546450,3.8545,-19.9993,-0.2445,-0.1574,-77.0878290446308,-0.0009489,-3.6673
2023/11/30 12:08:34,2547450,3.8536,-19.9943,-0.25,-0.163,-77.0507804982508,-0.0009703,-3.5501
2023/11/30 12:08:35,2548450,3.8527,-19.9954,-0.2556,-0.1685,-77.036937294044,-0.0009917,-3.6389
2023/11/30 12:08:36,2549450,3.8519,-19.9939,-0.2611,-0.1741,-77.0147241091026,-0.0010131,-3.6635
2023/11/30 12:08:37,2550450,3.8512,-20.0027,-0.2667,-0.1796,-77.0333397054628,-0.0010345,-3.5432
2023/11/30 12:08:38,2551450,3.8502,-20.0006,-0.2722,-0.1852,-77.006817192263,-0.0010559,-3.6047
2023/11/30 12:08:39,2552450,3.8494,-19.9993,-0.2778,-0.1907,-76.9853414094187,-0.0010773,-3.5546
2023/11/30 12:08:40,2553450,3.8486,-20.0002,-0.2833,-0.1963,-76.9721581873682,-0.0010987,-3.6437
2023/11/30 12:08:41,2554450,3.8478,-19.9975,-0.2889,-0.2018,-76.946125278715,-0.00112,-3.6025
2023/11/30 12:08:42,2555450,3.8469,-19.9968,-0.2945,-0.2074,-76.9259703453804,-0.0011414,-3.7342
2023/11/30 12:08:43,2556450,3.8463,-19.9948,-0.3,-0.213,-76.9051087620619,-0.0011628,-3.5191
2023/11/30 12:08:44,2557450,3.8455,-19.9984,-0.3056,-0.2185,-76.9028297236837,-0.0011841,-3.5439
2023/11/30 12:08:45,2558450,3.8445,-19.9961,-0.3111,-0.2241,-76.8757270543315,-0.0012055,-3.512
2023/11/30 12:08:46,2559450,3.8437,-19.9993,-0.3167,-0.2296,-76.8719679795108,-0.0012268,-3.5938
2023/11/30 12:08:47,2560450,3.843,-20.0002,-0.3222,-0.2352,-76.8610875547893,-0.0012482,-3.5551
2023/11/30 12:08:48,2561450,3.8424,-19.9975,-0.3278,-0.2407,-76.8376299574447,-0.0012695,-3.5459
2023/11/30 12:08:49,2562450,3.8416,-19.9943,-0.3333,-0.2463,-76.8102559858444,-0.0012909,-3.5515
2023/11/30 12:08:50,2563450,3.8409,-19.9959,-0.3389,-0.2518,-76.8024927717329,-0.0013122,-3.5292
2023/11/30 12:08:51,2564450,3.8403,-19.9945,-0.3445,-0.2574,-76.7841081841761,-0.0013336,-3.5602
2023/11/30 12:08:52,2565450,3.8396,-20.0008,-0.35,-0.263,-76.7946286555689,-0.0013549,-3.5451
2023/11/30 12:08:53,2566450,3.8389,-19.9945,-0.3556,-0.2685,-76.7568189251256,-0.0013762,-3.4963
2023/11/30 12:08:54,2567450,3.8381,-19.9975,-0.3611,-0.2741,-76.7518053714812,-0.0013975,-3.5711
2023/11/30 12:08:55,2568450,3.8373,-19.9995,-0.3667,-0.2796,-76.7442142743334,-0.0014189,-3.5127
2023/11/30 12:08:56,2569450,3.8367,-19.9954,-0.3722,-0.2852,-76.7163517585723,-0.0014402,-3.5118
2023/11/30 12:08:57,2570450,3.836,-19.9997,-0.3778,-0.2907,-76.7183038951134,-0.0014615,-3.4723
2023/11/30 12:08:58,2571450,3.8355,-19.9952,-0.3833,-0.2963,-76.6917951111736,-0.0014828,-3.5247
2023/11/30 12:08:59,2572450,3.8346,-20.0017,-0.3889,-0.3018,-76.6979051426779,-0.0015041,-3.5471
2023/11/30 12:09:00,2573450,3.8339,-19.9934,-0.3944,-0.3074,-76.652991926394,-0.0015254,-3.5012
2023/11/30 12:09:01,2574450,3.8335,-19.9993,-0.4,-0.3129,-76.6663585388305,-0.0015467,-3.4654
2023/11/30 12:09:02,2575450,3.8328,-19.9993,-0.4056,-0.3185,-76.65380387504,-0.001568,-3.5506
2023/11/30 12:09:03,2576450,3.8323,-19.9936,-0.4111,-0.3241,-76.6208109816362,-0.0015893,-3.4691
2023/11/30 12:09:04,2577450,3.8315,-19.9988,-0.4167,-0.3296,-76.6254344993499,-0.0016105,-3.4793
2023/11/30 12:09:05,2578450,3.831,-19.9943,-0.4222,-0.3352,-76.5973992289082,-0.0016318,-3.5022
2023/11/30 12:09:06,2579450,3.8301,-20.0002,-0.4278,-0.3407,-76.6026872809107,-0.0016531,-3.4697
2023/11/30 12:09:07,2580450,3.8296,-19.9959,-0.4333,-0.3463,-76.5756482076176,-0.0016744,-3.4928
2023/11/30 12:09:08,2581450,3.829,-20.0002,-0.4389,-0.3518,-76.580781193843,-0.0016956,-3.5931
2023/11/30 12:09:09,2582450,3.8285,-19.9984,-0.4444,-0.3574,-76.5638833966404,-0.0017169,-3.4159
2023/11/30 12:09:10,2583450,3.8279,-19.9995,-0.45,-0.3629,-76.5551292779946,-0.0017382,-3.4119
2023/11/30 12:09:11,2584450,3.8273,-19.9961,-0.4555,-0.3685,-76.5305354127145,-0.0017594,-3.3946
2023/11/30 12:09:12,2585450,3.8268,-19.9988,-0.4611,-0.374,-76.5319106492643,-0.0017807,-3.3999
2023/11/30 12:09:13,2586450,3.826,-19.9943,-0.4667,-0.3796,-76.4989126975479,-0.001802,-3.4509
2023/11/30 12:09:14,2587450,3.8256,-20.0006,-0.4722,-0.3852,-76.5139620567479,-0.0018232,-3.3963
2023/11/30 12:09:15,2588450,3.825,-19.9948,-0.4778,-0.3907,-76.4809158698736,-0.0018445,-3.3771
2023/11/30 12:09:16,2589450,3.8245,-19.9979,-0.4833,-0.3963,-76.4820978975749,-0.0018657,-3.4068
2023/11/30 12:09:17,2590450,3.824,-19.9952,-0.4889,-0.4018,-76.4622768148229,-0.0018869,-3.3987
2023/11/30 12:09:18,2591450,3.8236,-19.9936,-0.4944,-0.4074,-76.4468970770122,-0.0019082,-3.3466
2023/11/30 12:09:19,2592450,3.8229,-19.9948,-0.5,-0.4129,-76.4369868328495,-0.0019294,-3.2949
2023/11/30 12:09:20,2593450,3.8223,-19.9968,-0.5055,-0.4185,-76.4346208460552,-0.0019507,-3.2943
2023/11/30 12:09:21,2594450,3.8219,-19.9941,-0.5111,-0.424,-76.4159549735959,-0.0019719,-3.233
2023/11/30 12:09:22,2595450,3.8212,-19.9932,-0.5167,-0.4296,-76.3977824428612,-0.0019931,-3.224
2023/11/30 12:09:23,2596450,3.8208,-19.9948,-0.5222,-0.4352,-76.3963852475717,-0.0020143,-3.1987
2023/11/30 12:09:24,2597450,3.8203,-19.9943,-0.5278,-0.4407,-76.384671181379,-0.0020356,-3.2611
2023/11/30 12:09:25,2598450,3.8197,-19.9932,-0.5333,-0.4463,-76.3680713130798,-0.0020568,-3.2625
2023/11/30 12:09:26,2599450,3.8194,-19.9984,-0.5389,-0.4518,-76.3814651611247,-0.002078,-3.2543
2023/11/30 12:09:27,2600450,3.8187,-19.9977,-0.5444,-0.4574,-76.3659512076401,-0.0020992,-3.1182
2023/11/30 12:09:28,2601450,3.8183,-20.0004,-0.55,-0.4629,-76.3673099599255,-0.0021204,-3.1934
2023/11/30 12:09:29,2602450,3.8178,-20.0013,-0.5555,-0.4685,-76.3606355872917,-0.0021416,-3.2058
2023/11/30 12:09:30,2603450,3.8173,-19.9972,-0.5611,-0.474,-76.3348892374543,-0.0021628,-3.1743
2023/11/30 12:09:31,2604450,3.8169,-20.0004,-0.5666,-0.4796,-76.3389995762773,-0.002184,-3.1363
2023/11/30 12:09:32,2605450,3.8165,-20.0011,-0.5722,-0.4851,-76.3333746964881,-0.0022052,-3.1142
2023/11/30 12:09:33,2606450,3.8159,-19.9943,-0.5778,-0.4907,-76.2965576748124,-0.0022264,-3.136
2023/11/30 12:09:34,2607450,3.8156,-19.9952,-0.5833,-0.4963,-76.2938505730517,-0.0022476,-3.097
2023/11/30 12:09:35,2608450,3.8151,-19.9999,-0.5889,-0.5018,-76.3020480668019,-0.0022688,-3.1449
2023/11/30 12:09:36,2609450,3.8145,-20.0004,-0.5944,-0.5074,-76.2922352285532,-0.00229,-3.1162
2023/11/30 12:09:37,2610450,3.8141,-19.9948,-0.6,-0.5129,-76.2628009311866,-0.0023112,-3.1258
2023/11/30 12:09:38,2611450,3.8137,-19.9988,-0.6055,-0.5185,-76.2700782808674,-0.0023324,-3.0285
2023/11/30 12:09:39,2612450,3.8132,-20.0002,-0.6111,-0.524,-76.2653697800033,-0.0023536,-3.0724
2023/11/30 12:09:40,2613450,3.8128,-19.9995,-0.6166,-0.5296,-76.2535660070716,-0.0023748,-3.0669
2023/11/30 12:09:41,2614450,3.8122,-19.997,-0.6222,-0.5351,-76.2328485525868,-0.0023959,-2.9476
2023/11/30 12:09:42,2615450,3.8119,-19.9999,-0.6277,-0.5407,-76.2373557422961,-0.0024171,-2.9853
2023/11/30 12:09:43,2616450,3.8115,-20.0004,-0.6333,-0.5462,-76.2321525548177,-0.0024383,-3.0031
2023/11/30 12:09:44,2617450,3.811,-19.9999,-0.6389,-0.5518,-76.2206998648362,-0.0024594,-2.9367
2023/11/30 12:09:45,2618450,3.8108,-19.9984,-0.6444,-0.5574,-76.2089166490077,-0.0024806,-2.8634
2023/11/30 12:09:46,2619450,3.8102,-19.9968,-0.65,-0.5629,-76.191120124839,-0.0025018,-2.8509
2023/11/30 12:09:47,2620450,3.8098,-19.9968,-0.6555,-0.5685,-76.1835634689451,-0.0025229,-2.8868
2023/11/30 12:09:48,2621450,3.8093,-20.002,-0.6611,-0.574,-76.1933233553441,-0.0025441,-2.8999
2023/11/30 12:09:49,2622450,3.809,-19.9959,-0.6666,-0.5796,-76.1651424581451,-0.0025653,-2.8613
2023/11/30 12:09:50,2623450,3.8087,-19.9993,-0.6722,-0.5851,-76.1712336875794,-0.0025864,-2.9812
2023/11/30 12:09:51,2624450,3.8082,-19.9966,-0.6777,-0.5907,-76.1506871273468,-0.0026076,-3.0123
2023/11/30 12:09:52,2625450,3.8079,-19.9977,-0.6833,-0.5962,-76.1490868540932,-0.0026287,-2.8253
2023/11/30 12:09:53,2626450,3.8073,-19.9997,-0.6888,-0.6018,-76.1459238567659,-0.0026499,-2.7794
2023/11/30 12:09:54,2627450,3.8069,-20.0013,-0.6944,-0.6073,-76.1428356078764,-0.002671,-2.7303
2023/11/30 12:09:55,2628450,3.8067,-19.9984,-0.7,-0.6129,-76.1269359610269,-0.0026922,-2.8459
2023/11/30 12:09:56,2629450,3.8062,-19.9963,-0.7055,-0.6185,-76.1108890980777,-0.0027133,-2.7481
2023/11/30 12:09:57,2630450,3.806,-19.9941,-0.7111,-0.624,-76.0969308481599,-0.0027345,-2.7027
2023/11/30 12:09:58,2631450,3.8056,-19.9948,-0.7166,-0.6296,-76.0915658785652,-0.0027556,-2.7138
2023/11/30 12:09:59,2632450,3.8051,-19.9979,-0.7222,-0.6351,-76.0934541028691,-0.0027767,-2.6719
2023/11/30 12:10:00,2633450,3.8048,-19.9945,-0.7277,-0.6407,-76.0758551811305,-0.0027979,-2.6723
2023/11/30 12:10:01,2634450,3.8044,-19.9963,-0.7333,-0.6462,-76.0733593465648,-0.002819,-2.6122
2023/11/30 12:10:02,2635450,3.8041,-19.9934,-0.7388,-0.6518,-76.0577329559055,-0.0028401,-2.6956
2023/11/30 12:10:03,2636450,3.8037,-19.9941,-0.7444,-0.6573,-76.0515922781847,-0.0028613,-2.6838
2023/11/30 12:10:04,2637450,3.8034,-20.0006,-0.75,-0.6629,-76.0701797587999,-0.0028824,-2.5915
2023/11/30 12:10:05,2638450,3.803,-19.9948,-0.7555,-0.6685,-76.0393086779295,-0.0029035,-2.676
