temperature,updated_temp
297.3165256355921,295.15455642812617
297.32606134005425,295.1546273620261
297.3355853528182,295.15469843249343
297.345097968001,295.1547678160847
297.3546032000583,295.1548347353964
297.36409516064435,295.1549032562329
297.37357435627786,295.15497153861855
297.38304220557376,295.15504013308777
297.3925017403135,295.15510832228813
297.40195156609093,295.155177218522
297.411390570689,295.1552436532501
297.4208179239367,295.15530784448373
297.430232937024,295.15537384403785
297.4396376601966,295.15544149237206
297.44902999886614,295.15550790275205
297.45841600576676,295.1555739254072
297.46778747278313,295.15563772672897
297.47715010415016,295.15570233384864
297.4865012417309,295.15576560140954
297.4958405475175,295.1558306160299
297.50517154623293,295.1558945017603
297.51449073620927,295.1559602857063
297.52380136142085,295.1560229501239
297.53310111418176,295.15608390259314
297.54239042830517,295.15614776112784
297.55166685755614,295.15620821654113
297.5609318915301,295.15626903211034
297.57018708843935,295.1563307492586
297.5794310548653,295.1563929961087
297.58866696440447,295.1564547830663
297.5978920167746,295.1565168320738
297.60710538143746,295.1565767935201
297.6163065800422,295.156638211614
297.6255008948802,295.1566957505896
297.6346832761938,295.15675597930664
297.6438560557935,295.15681424875777
297.65301552143336,295.15687169199214
297.6621676596514,295.15692941153264
297.6713093176206,295.156987242795
297.68043825909245,295.1570459999134
297.6895575195804,295.1571040236426
297.69866528352776,295.15716209737974
297.70776289896327,295.15722132707964
297.7168489723307,295.15727959884606
297.7259254841076,295.1573355466495
297.73499047794104,295.15739116170005
297.74404888556273,295.1574471576359
297.75309326634175,295.15750461097383
297.7621308035702,295.1575585462248
297.7711558836263,295.1576142834853
297.78017048826723,295.15767025251296
297.7891765269229,295.15772479087366
297.7981732364941,295.157778724429
297.8071572543078,295.15783072438245
297.8161301409373,295.1578832764967
297.8250935958207,295.15793508201216
297.834048332665,295.157987733911
297.8429893714191,295.1580396293836
297.85192206913376,295.1580949226275
297.86084517040575,295.15814817498494
297.8697564370308,295.15820106267404
297.87865686651895,295.1582528654131
297.88754998577485,295.1583053921316
297.89642989882185,295.15835789735485
297.90530379054144,295.1584083332221
297.91416780185693,295.15845934663
297.9230191320871,295.15850936927944
297.9318584283905,295.1585600873208
297.94068872730764,295.15861063827606
297.94951130470747,295.1586608915003
297.9583224434501,295.1587122371885
297.9671225783804,295.15876192060443
297.975912143907,295.1588116386901
297.98469115212305,295.15886031761215
297.9934643961371,295.15890947688723
298.00222330483456,295.1589580465001
298.0109725349529,295.15900444833875
298.01971491022147,295.1590534446565
298.02844523530376,295.1591030431643
298.0371655630515,295.1591502266851
298.04587527208565,295.15919733614845
298.05457578090665,295.1592443358226
298.0632645685872,295.1592917105953
298.071942492318,295.15933878619427
298.0806102677227,295.1593831047436
298.0892711412938,295.1594294851583
298.09792434764995,295.15947584975777
298.1065649022378,295.15952226271673
298.1151945073477,295.1595691267518
298.1238140194598,295.15961517696826
298.13242513808666,295.1596621719654
298.14102942038306,295.1597084384974
298.14961808229407,295.159753860107
298.1581981749947,295.15979913481715
298.1667689347669,295.159842276596
298.17532910622447,295.1500905408462
298.1838797565316,295.1501823444202
298.1924212483255,295.1502736768002
298.20095281835614,295.1503666833814
298.20947475934605,295.1504579002768
298.21798490164997,295.15055044117076
298.2264862835292,295.15064241430355
298.23498095527026,295.1507332700289
298.24346491469043,295.15082144907893
298.25193711871543,295.15090915015656
298.26040116870774,295.1509981142558
298.26885714452254,295.15108720551984
298.2773040704777,295.151171731526
298.28573752433607,295.1512575106757
298.29416272791906,295.1513432400156
298.30258067593104,295.1514299268163
298.31098673277114,295.15151399470693
298.31938238959737,295.15160039285297
298.3277708247604,295.15168721644454
298.3361481764555,295.1517735652264
298.34451818685505,295.1518598184652
298.35287446079457,295.15194279888806
298.3612259509507,295.15202584203035
298.36956724434833,295.1521093783142
298.3778975784378,295.1521924329063
298.3862188658924,295.1522746536038
298.3945313986411,295.1523575880455
298.40283265305646,295.1524395582476
298.41112341616986,295.1525197026369
298.41940728943536,295.15259873571557
298.4276794244299,295.15267945021594
298.4359441279259,295.15275955386454
298.4441966927036,295.15283888990496
298.452442059596,295.15291736699703
298.4606749578924,295.15299193100213
298.4689009624216,295.1530717485183
298.4771156466496,295.1531464512068
298.4853219798672,295.15322316087526
298.49351990134693,295.1533003948045
298.50170702730657,295.1533765432564
298.5098837924241,295.15345351963344
298.51805323560967,295.15352874103223
298.52621050787394,295.1536057418672
298.5343593541409,295.15367921967095
298.5425022482806,295.15375242233074
298.5506320160741,295.15382843397623
298.5587533894254,295.1539021321253
298.5668667300986,295.1539759116643
298.57497092082923,295.15404778882373
298.58306618331613,295.1541198902874
298.5911511899869,295.1541931149873
298.5992290507012,295.1542673108511
298.60729463352595,295.1543400293159
298.6153530222192,295.15441232959324
298.6234012676838,295.1544844758362
298.6314402968953,295.154556328347
298.6394697683265,295.1546272554453
298.6474894112295,295.15469832673017
298.65550050440453,295.15476769819435
298.6635046774573,295.15483460090155
298.67149869883673,295.154903132504
298.67948180542726,295.154971412638
298.6874564041665,295.1550400089243
298.6954227161501,295.15510819496006
298.7033784267172,295.1551770957274
298.71132629472766,295.15524351344243
298.71926541363496,295.1553076903405
298.72719339871117,295.1553737014236
298.7351133617212,295.15544135998965
298.74302383278444,295.1555077614525
298.75092221665307,295.1555737813816
298.7588137392881,295.15563756815425
298.766697352182,295.15570218031024
298.77457341666246,295.15576543890074
298.78244173013724,295.1558304643678
298.7902990609732,295.1558943421884
298.79814788729914,295.1559601381122
298.80598441479043,295.1560227819652
298.8138149976352,295.15608372419206
298.82163640219176,295.1561476003402
298.82944807530845,295.156208034109
298.837250803072,295.156268851888
298.845047625329,295.15633057391113
298.8528352375133,295.1563928233928
298.86062661633423,295.1564546070037
298.8562510348489,295.1565166572247
298.851880613052,295.156576605691
298.84751534486895,295.1566380323007
298.8431552242226,295.156695548199
298.83880024504293,295.1567557923533
298.83445040126713,295.15681404961816
298.83010568683954,295.15687148809087
298.8257660957116,295.1569292087968
298.82143162184184,295.1569870401572
298.8171022591961,295.15704580200827
298.8127780017471,295.1571038209527
298.80845884347485,295.15716189459766
298.8041447783664,295.15722113041465
298.7998358004158,295.1572793960042
298.7955319036243,295.15733533066924
298.79123308200025,295.15739094379023
298.78693932955895,295.15744694130206
298.78265064032274,295.1575044020698
298.7783670083211,295.1575583178948
298.7740884275905,295.1576140645295
298.76981489217457,295.15767003402243
298.7655463961238,295.1577245643027
298.7612829334957,295.15777849445766
298.7570244983549,295.1578304844534
298.752771084773,295.157883038998
298.7485226868285,295.1579348403346
298.74427929860695,295.1579874959385
298.74004091420096,295.15803938712224
298.73580752770994,295.1580946972292
298.73157913324036,295.15814793799416
298.7273557249056,295.1582008236432
298.723137296826,295.1582526206068
298.71892384312883,295.1583051504958
298.7147153579483,295.15835765500145
298.71051183542545,295.1584080804889
298.70631326970835,295.1584590963561
298.70211965495196,295.15850911382796
298.69793098531807,295.1585598347118
298.69374725497534,295.15861038428835
298.6895684580994,295.1586606356517
298.68539458887267,295.1587119860232
298.6812256414844,295.15876166102163
298.6770616101308,295.15881137897674
298.67290248901486,295.158860052746
298.6687482723465,295.1589092137797
298.6645989543422,295.158957780219
298.6604545292255,295.15900417254966
298.65631499122674,295.1590531796468
298.652180334583,295.1591027800378
298.6480505535382,295.1591499524373
298.643925642343,295.1591970613872
298.63980559525487,295.15924406011544
298.635690406538,295.15929143598214
298.63158007046343,295.15933850978524
298.6274745813089,295.1593828170367
298.6233739333589,295.1594292052955
298.6192781209046,295.15947556909305
298.6151871382441,295.1595219817705
298.611100979682,295.15956884717593
298.6070196395297,295.15961489350263
298.60294311210544,295.1596618920099
298.5988713917339,295.1597081549052
298.5948044727466,295.1597535727153
298.5907423494818,295.1597988464565
298.5866850162844,295.15984197979424
298.58263246750585,295.1500901054437
298.57858469750437,295.1501819080639
298.5745417006448,295.15027324008184
298.57050347129865,295.15036624744505
298.56647000384413,295.15045746319606
298.562441292666,295.1505500046693
298.55841733215556,295.15064197730857
298.5543981167108,295.15073283228514
298.55038364073636,295.15082101007795
298.5463738986434,295.15090871082697
298.54236888484985,295.1509976751594
298.53836859378,295.15108676626596
298.53437301986474,295.1511712909382
298.5303821575416,295.1512570700414
298.5263960012548,295.1513427991385
298.52241454545475,295.15142948592387
298.5184377845988,295.15151355311815
298.5144657131506,295.15159995142216
298.51049832558044,295.15168677487566
298.506535616365,295.1517731232744
298.50257757998753,295.1518593762346
298.49862421093786,295.15194235589775
298.49467550371224,295.15202539876907
298.49073145281346,295.152108934809
298.4867920527508,295.1521919890797
298.4828572980399,295.15227420945797
298.478927183203,295.15235714363405
298.4750017027687,295.1524391135033
298.4710808512721,295.15251925769786
298.46716462325486,295.15259829064104
298.4632530132649,295.1526790045959
298.4593460158565,295.15275910798243
298.45544362559065,295.1528384438015
298.45154583703453,295.1529169207254
298.44765264476183,295.15299148583495
298.44376404335253,295.15307130137046
298.4398800273931,295.1531460052673
298.4360005914764,295.1532227137206
298.43212573020156,295.15329994715154
298.4282554381742,295.15337609560453
298.42438971000627,295.1534530713485
298.420528540316,295.15352829302094
298.4166719237281,295.1536052928588
298.4128198548734,295.15367877176914
298.4089723283893,295.1537519741773
298.4051293389195,295.15382798418483
298.4012908811138,295.1539016829645
298.3974569496285,295.153975462062
298.39362753912616,295.15404733993944
298.3898026442756,295.1541194408525
298.385982259752,295.1541926645191
298.3821663802367,295.1542668595299
298.3783550004174,295.15433957835535
298.3745481149881,295.1544118784631
298.3707457186489,295.1544840243958
298.36694780610634,295.15455587668276
298.3631543720731,295.15462680397656
298.3593654112681,295.1546978747485
298.3555809184164,295.1547672470585
298.35180088824956,295.15483415157274
298.3480253155051,295.1549026811976
298.34425419492675,295.1549709611662
298.34048752126455,295.1550395567613
298.33672528927474,295.1551077427402
298.3329674937196,295.1551766424808
298.3292141293677,295.15524306206237
298.3254651909938,295.155307240998
298.32172067337865,295.1553732495439
298.3179805713094,295.15544090612957
298.3142448795792,295.1555073083867
298.3105135929873,295.15557332825233
298.30678670633927,295.1556371171065
298.3030642144466,295.15570172780895
298.29934611212695,295.1557649876182
298.2956323942042,295.1558300105463
298.29192305550816,295.15589388928805
298.2882180908749,295.15595968263654
298.2845174951466,295.1560223297425
298.2808212631713,295.156083273794
298.27712938980324,295.1561471456289
298.27344186990285,295.156207583616
298.26975869833643,295.15626840029717
298.2660798699764,295.15633012063546
298.2624053797013,295.1563923690051
298.2587352223956,295.15645415280653
298.2550693929499,295.15651620222303
298.2514078862607,295.15657615321606
298.2477506972307,295.1566375772133
298.2440978207684,295.1566950987585
298.2404492517885,295.1567553380008
298.2368049852115,295.15681359800055
298.233165015964,295.15687103734825
298.22952933897864,295.1569287571116
298.22589794919395,295.15698658786187
298.2222708415545,295.15704534776853
298.2186480110107,295.1571033675016
298.2150294525191,295.15716144059206
298.21141516104194,295.15722067414083
298.2078051315476,295.1572789408396
298.2041993590103,295.15733487904293
298.2005978384103,295.15739049223356
298.19700056473374,295.15744648859385
298.1934075329725,295.1575039463941
298.18981873812453,295.1575578683729
298.1862341751937,295.1576136109035
298.18265383918975,295.157669579631
298.17907772512825,295.1577241121758
298.1755058280307,295.15777804301996
298.1719381429243,295.1578300366371
298.1683746648424,295.15788258944
298.1648153888241,295.15793439201684
298.16126030991416,295.15798704531204
298.1577094231634,295.1580389377563
298.1541627236284,295.1580942405397
298.1506202063716,295.1581474850127
298.1470818664613,295.15820037086405
298.14354769897153,295.1582521697002
298.14001769898215,295.1583046975403
298.1364918615788,295.15835720170463
298.13297018185295,295.1584076313549
298.12945265490197,295.1584586453441
298.1259392758288,295.15850866472346
298.12243003974226,295.15855938350677
298.1189249417569,295.15860993308837
298.11542397699316,295.15866018470496
298.111927140577,295.1587115321651
298.1084344276403,295.1587612106132
298.1049458333207,295.158810927955
298.1014613527614,295.15885960383184
298.09798098111156,295.15890876320134
298.0945047135259,295.15895733070516
298.09103254516486,295.1590037282352
298.08756447119475,295.1590527280899
298.0841004867873,295.15910232680415
298.0806405871202,295.15914950483904
298.07718476737665,295.1591966133971
298.07373302274556,295.1592436120067
298.0702853484216,295.1592909864788
298.066841739605,295.15933806067943
298.06340219150184,295.1593823751706
298.0599666993236,295.15942875701484
298.0565352582875,295.15947512061507
298.0531078636165,295.15952153275316
298.04968451053907,295.15956839656315
298.0462651942894,295.15961444468695
298.0428499101071,295.15966144022207
298.03943865323777,295.15970770470244
298.03603141893217,295.1597531243544
298.032628202447,295.15979839804027
298.02922899904445,295.1598415371844
298.0258338039922,295.1500891663628
298.0224426125637,295.1501809796806
298.0190554200378,295.15027231441036
298.01567222169894,295.15036530798653
298.0122930128373,295.1504565369967
298.00891778874836,295.15054906724436
298.0055465447333,295.1506410436502
298.00217927609884,295.1507319064616
297.99881597815715,295.1508201042939
297.995456646226,295.1509078077549
297.9921012756286,295.1509967613891
297.9887498616938,295.15108585091326
297.9854023997559,295.15117041091855
297.9820588851547,295.15125617879625
297.9787193132354,295.15134190774245
297.97538367934885,295.15142858624034
297.9720519788513,295.1515126736249
297.9687242071045,295.15159905241615
297.96540035947567,295.1516858721025
297.9620804313374,295.15177222358983
297.9587644180679,295.15185847654976
297.9554523150507,295.15194148152614
297.95214411767483,295.15202452281517
297.9488398213348,295.15210805425926
297.94553942143034,295.15219111176924
297.9422429133669,295.152273338099
297.9389502925552,295.15235626579573
297.9356615544113,295.15243824282186
297.93237669435683,295.15251840095374
297.92909570781876,295.15259744203314
297.92581859022937,295.15267814159824
297.92254533702635,295.1527582495048
297.91927594365285,295.1528375908233
297.91601040555736,295.1529160740001
297.9127487181937,295.1529906705254
297.9094908770211,295.1530704419125
297.90623687750406,295.1531451877725
297.9029867151126,295.1532218783704
297.8997403853219,295.15329910720556
297.8964978836125,295.1533752640209
297.8932592054704,295.1534522322308
297.8900243463868,295.15352746784066
297.88679330185823,295.1536044522339
297.88356606738665,295.1536779598479
297.88034263847914,295.1537511634613
297.8771230106482,295.1538271496617
297.87390717941156,295.15390086735107
297.8706951402923,295.15397464486625
297.86748688881875,295.1540465380372
297.86428242052455,295.1541186362379
297.86108173094846,295.154191850035
297.85788481563463,295.15426603660774
297.85469167013247,295.15433876726104
297.8515022899966,295.1544110700808
297.84831667078686,295.15448321669135
297.8451348080684,295.15455507086153
297.84195669741155,295.15462600531237
297.83878233439185,295.15469707420056
297.83561171459013,295.1547664602974
297.83244483359226,295.15483338500223
297.82928168698953,295.15490189986053
297.8261222703783,295.15497018171243
297.8229665793601,295.1550387740678
297.8198146095418,295.15510696306
297.81666635653534,295.1551758561707
297.8135218159578,295.1552422964702
297.8103809834315,295.1553064937883
297.8072438545839,295.15537248568415
297.80411042504755,295.15544012803065
297.8009806904603,295.1555065407597
297.79785464646494,295.15557256318664
297.7947322887096,295.1556363707247
297.79161361284747,295.15570097344107
297.78849861453676,295.1557642446263
297.78538728944096,295.1558292515825
297.7822796332286,295.1558931400427
297.7791756415733,295.15595891621376
297.77607531015383,295.1560215903662
297.772978634654,295.1560825482801
297.7698856107628,295.15614639382136
297.7667962341742,295.1562068618686
297.76371050058725,295.15626767410464
297.76062840570614,295.15632938615545
297.7575499452401,295.1563916296279
297.75447511490347,295.1564534171209
297.75140391041555,295.1565154636743
297.74833632750074,295.15657543267315
297.7452723618884,295.15663684288324
297.74221200931305,295.15669439878303
297.7391552655142,295.1567546127111
297.7361021262364,295.15681289034006
297.73305258722917,295.15687033616683
297.730006644247,295.1569280528412
297.7269642930495,295.1569858822351
297.7239255294012,295.1570446334777
297.7208903490716,295.157102659539
297.7178587478354,295.1571607315747
297.71483072147197,295.1572199544251
297.71180626576586,295.15727822948645
297.70878537650657,295.15733418788056
297.70576804948854,295.15738980310516
297.7027542805111,295.1574457955477
297.69974406537864,295.1575032399374
297.6967373999005,295.15755719363403
297.69373427989086,295.15761291853505
297.69073470116894,295.1576688852282
297.68773865955876,295.1577234303546
297.6847461508894,295.15777736594504
297.68175717099484,295.15782937673947
297.6787717157139,295.15788192359037
297.6757897808903,295.157933732797
297.6728113623727,295.15798637772934
297.6698364560148,295.15803827695413
297.66686505767495,295.15809354817014
297.6638971632165,295.15814681162857
297.6609327685077,295.15819969989053
297.6579718694216,295.1582515082194
297.6550144618362,295.1583040287515
297.65206054163417,295.1583565329157
297.6491101047033,295.15840698125004
297.64616314693603,295.15845798898596
297.6432196642298,295.1585080173306
297.64027965248675,295.15855872903194
297.63734310761396,295.1586092799695
297.63441002552327,295.1586595339215
297.63148040213133,295.158710870834
297.6285542333597,295.1587605645759
297.6256315151346,295.1588102807875
297.62271224338724,295.15885896600633
297.6197964140534,295.1589081202526
297.6168840230738,295.1589566930302
297.613975066394,295.1590031104497
297.6110695399642,295.1590520849902
297.6081674397395,295.1591016784306
297.6052687616796,295.1591488788412
297.6023735017492,295.15919598709786
297.59948165591754,295.15924298638544
297.59659322015875,295.1592903569398
297.59370819045165,295.1593374337018
297.5908265627798,295.15938177395907
297.58794833313146,295.15942813508485
297.5850734974998,295.1594744990616
297.5822020518826,295.1595209103709
297.57933399228216,295.15956776958507
297.5764693147058,295.15961382516747
297.5736080151654,295.1596608112096
297.57075008967763,295.1597070824704
297.56789553426376,295.159752509581
297.56504434494974,295.1597977840954
297.5621965177663,295.1598409432799
297.55935204874885,295.1500887453399
297.5565109339373,295.1501805587387
297.5536731693765,295.1502718941593
297.55083875111575,295.1503648895951
297.5480076752091,295.15045611859296
297.54517993771526,295.1505486505608
297.54235553469755,295.1506406276631
297.5395344622239,295.1507314909425
297.536716716367,295.15081968875546
297.53390229320405,295.1509073931212
297.5310911888169,295.15099634824224
297.5282833992921,295.15108543890926
297.52547892072073,295.1511699989198
297.52267774919846,295.1512557680478
297.5198798808256,295.15134149809484
297.5170853117072,295.1514281779448
297.5142940379526,295.1515122660475
297.51150605567597,295.1515986463901
297.50872136099605,295.151685467396
297.505939950036,295.15177181999184
297.50316181892373,295.15185807418294
297.5003869637916,295.1519410799408
297.49761538077655,295.1520241224662
297.4948470660201,295.1521076551986
297.49208201566836,295.1521907139536
297.48932022587184,295.15227294154676
297.4865616927857,295.15235587056634
297.48380641256966,295.1524378488874
297.48105438138793,295.15251800845994
297.47830559540927,295.1525970510269
297.47556005080685,295.1526777516642
297.47281774375847,295.15275786098476
297.47007867044636,295.15283720376715
297.46734282705734,295.15291568846766
297.4646102097826,295.15299028780055
297.46188081481796,295.1530700588278
297.45915463836366,295.15314480767
297.45643167662445,295.1532214987205
297.4537119258095,295.153298728791
297.4509953821325,295.15337488737407
297.44828204181147,295.15345185670736
297.4455719010691,295.1535270943908
297.44286495613244,295.15360407955615
297.44016120323295,295.15367759011826
297.4374606386066,295.1537507952496
297.4347632584938,295.1538267815845
297.4320690591393,295.15390050177285
297.4293780367924,295.15397428066944
297.4266901877067,295.1540461764061
297.4240055081403,295.15411827586746
297.4213239943557,295.15419149046096
297.4186456426198,295.15426567805366
297.415970449204,295.1543384109867
297.41329841038385,295.15441071553096
297.4106295224395,295.1544828637292
297.40796378165544,295.15455471958495
297.40530118432054,295.1546256561494
297.40264172672795,295.1546967264292
297.3999854051754,295.1547661153005
297.3973322159648,295.1548330437112
297.39468215540245,295.1549015584233
297.3920352197991,295.1549698420058
297.3893914054697,295.1550384355686
297.3867507087338,295.15510662642595
297.384113125915,295.1551755204284
297.38147865334145,295.1552419645564
297.37884728734537,295.1553061658132
297.37621902426366,295.1553721570054
297.3735938604372,295.155439799272
297.37097179221144,295.1555062147641
297.368352815936,295.1555722390662
297.3657369279649,295.15563605063085
297.36312412465634,295.15570065377017
297.3605144023729,295.15576392809527
297.3579077574815,295.155828934389
297.3553041863531,295.1558928257234
297.3527036853633,295.1559586012334
297.35010625089166,295.1560212806425
297.3475118793221,295.1560822422873
297.34492056704295,295.15614608535964
297.34233231044664,295.15620655959873
297.33974710592986,295.1562673725895
297.33716494989363,295.15632908482945
297.3345858387431,295.156391329103
297.3320097688879,295.1564531187286
297.32943673674157,295.15651516640906
297.32686673872206,295.1565751398929
297.3242997712516,295.15663654937015
297.3217358307565,295.1566941128781
297.3191749136673,295.1567543236981
297.3166170164189,295.1568126059912
297.31406213545023,295.1568700545519
297.3115102672045,295.15692777211694
297.30896140812905,295.15698560275183
297.30641555467554,295.1570443539078
297.30387270329965,295.1571023826625
297.30133285046134,295.1571604560237
297.2987959926248,295.15721967849015
297.2962621262582,295.157277956603
297.2937312478341,295.15733392045286
297.2912033538291,295.15738953757557
297.28867844072386,295.15744553068726
297.28615650500336,295.1575029739459
297.28363754315666,295.157556935715
297.28112155167696,295.157612658275
297.2786085270616,295.15766862605216
297.27609846581197,295.15772317531184
297.2735913644338,295.15777711340513
297.2710872194367,295.15782912962294
297.26858602733455,295.15788167645036
297.2660877846453,295.1579334886502
297.26359248789095,295.1579861329924
297.2611001335976,295.15803803524335
297.25861071829553,295.1580933008542
297.25612423851913,295.15814656990796
297.25364069080683,295.1581994601687
297.25116007170107,295.1582512721617
297.24868237774837,295.1583037923871
297.2462076054995,295.15835629799113
297.2437357515091,295.15840675228105
297.241266812336,295.15845775983536
297.238800784543,295.158507791822
297.23633766469703,295.1585585031093
297.23387744936895,295.158609055777
297.2314201351339,295.15865931170316
297.2289657185707,295.158710647409
297.2265141962626,295.1587603463697
297.22406556479655,295.15881006365794
297.22161982076375,295.1588587526865
297.2191769607593,295.15890790692
297.2167369813823,295.1589564824441
297.214299879236,295.1590029067287
297.2118656509275,295.15905187557405
297.20943429306794,295.1591014690178
297.2070058022725,295.1591486767851
297.20458017516034,295.1591957862518
297.2021574083546,295.15924278702505
297.19973749848236,295.1592901577838
297.1973204421748,295.1593372365656
297.1949062360669,295.15938158568514
297.1924948767978,295.1594279418675
297.1900863610104,295.1594743072318
297.18768068535167,295.1595207195842
297.18527784647256,295.15956757878786
297.1828778410279,295.159613637782
297.1804806656765,295.1596606224203
297.1780863170811,295.15970689689107
297.1756947919084,295.1597523274352
297.1733060868291,295.15979760344464
297.17092019851754,295.1598407699924
297.1685371236523,295.150087288201
297.1661568589157,295.15017912291404
297.16377940099414,295.15027046306756
297.1614047465777,295.15036342906967
297.1590328923605,295.150454684598
297.15666383504066,295.15054719239447
297.1542975713199,295.15063917633347
297.15193409790413,295.1507300548146
297.14957341150296,295.15081829272594
297.1472155088299,295.1509060016107
297.14486038660243,295.1509949338484
297.14250804154176,295.15108402020786
297.14015847037314,295.1511686508794
297.1378116698255,295.151254396306
297.1354676366318,295.15134012495025
297.13312636752875,295.1514267868734
297.1307878592569,295.1515109146385
297.1284521085606,295.1515972544042
297.1261191121883,295.15168406655624
297.1237888668919,295.15177042422073
297.1214613694274,295.15185667718015
297.11913661655456,295.1519397327831
297.11681460503695,295.1520227709074
297.11449533164193,295.15210629315976
297.11217879314074,295.15218935714836
297.10986498630837,295.15227159538097
297.1075539079236,295.1523545101191
297.10524555476906,295.152436501459
297.10293992363114,295.15251668746544
297.1006370113001,295.15259574481746
297.0983368145698,295.1526764156029
297.09603933023806,295.15275653254963
297.09374455510635,295.152835884867
297.0914524859801,295.1529143805494
297.0891631196682,295.1529890399064
297.0868764529837,295.15306872299675
297.08459248274306,295.15314355278304
297.08231120576664,295.15322020767024
297.08003261887853,295.15329742731365
297.0777567189065,295.1533736008536
297.07548350268235,295.15345055399547
297.0732129670412,295.15352581748004
297.0709451088221,295.15360277098415
297.0686799248679,295.15367633600556
297.0664174120251,295.1537495420294
297.0641575671439,295.15382548061547
297.0619003870783,295.15389923612435
297.05964586868583,295.1539730104749
297.0573940088279,295.15404493423284
297.0551448043695,295.15411702700874
297.05289825217943,295.1541902210667
297.0506543491301,295.1542643907633
297.0484130920977,295.1543371450724
297.046174477962,295.15440945331625
297.0439385036064,295.15448160128244
297.0417051659182,295.15455345921924
297.03947446178813,295.154624407984
297.03724638811076,295.1546954731048
297.03502094178424,295.1547648867752
297.0327981197103,295.1548318518612
297.0305779187946,295.15490033718635
297.0283603359461,295.15496862280486
297.0261453680776,295.1550372086808
297.0239330121056,295.1551054036998
297.02172326495,295.1551742835503
297.01951612353463,295.1552407652859
297.0173115847867,295.155304999369
297.01510964563715,295.15537095796475
297.01291030302053,295.1554385718328
297.010713553875,295.15550500550563
297.00851939514234,295.15557103305537
297.00632782376795,295.1556348779612
297.0041388367007,295.1556994647053
297.00195243089325,295.15576275864265
296.99976860330185,295.1558277336547
296.9975873508861,295.1558916415521
296.99540867060944,295.1559573833682
296.9932325594388,295.15602011161377
296.9910590143446,295.156081097252
296.988888032301,295.1561448902064
296.98671961028566,295.1562054183739
296.9845537452797,295.1562662217195
296.9823904342679,295.15632791719554
296.98022967423867,295.15639015087356
296.97807146218383,295.15645194574944
296.97591579509884,295.1565139865768
296.9737626699826,295.15657399158755
296.97161208383767,295.15663537422313
296.96946403367,295.15669299883183
296.9673185164893,295.1567531621318
296.9651755293085,295.1568114750192
296.9630350691443,295.15686893380405
296.9608971330169,295.15692664430026
296.95876171794987,295.15698447098174
296.95662882097037,295.15704320489596
296.9544984391091,295.1571012436141
296.9523705694002,295.1571593135399
296.9502452088813,295.15721851499364
296.94812235459364,295.1572768067801
296.9460020035818,295.1573328055557
296.94388415289393,295.1573884248485
296.9417687995816,295.1574444094554
296.93965594069994,295.1575018270241
296.9375455733075,295.1575558441561
296.9354376944663,295.1576115337981
296.9333323012419,295.1576674964227
296.9312293907031,295.15772206671215
296.9291289599224,295.1577760117951
296.9270310059758,295.15782805694397
296.9249355259424,295.1578805918911
296.922842516905,295.1579324143573
296.9207519759499,295.157985042564
296.9186639001666,295.15803695534964
296.91657828664825,295.1580921634309
296.9144951324913,295.1581454648602
296.9124144347957,295.15819835794366
296.9103361906648,295.1582501852579
296.90826039720525,295.15830269117384
296.9061870515273,295.15835519533783
296.9041161507445,295.15840568104034
296.9020476919738,295.1584566762697
296.89998167233557,295.1585067225449
296.8979180889536,295.15855742008216
296.89585693895503,295.1586079737317
296.89379821947045,295.1586582323546
296.89174192763375,295.1587095481717
296.8896880605823,295.1587592725013
296.8876366154567,295.1588089864525
296.88558758940104,295.1588576903554
296.8835409795627,295.15890683435526
296.88149678309264,295.15895541768015
296.8794549971448,295.1590018748788
296.8774156188768,295.1590507987909
296.8753786454495,295.1591003816834
296.873344074027,295.1591476268457
296.871311901777,295.1591947344994
296.8692821258703,295.1592417351429
296.86725474348117,295.1592890978617
296.86522975178707,295.1593361797467
296.863207147969,295.15938057153613
296.86118692921104,295.15942689122477
296.8591690927009,295.1594732559548
296.8571536356293,295.1595196656064
296.8551405551904,295.1595665156289
296.8531298485817,295.1596125861284
296.851121513004,295.1596595531848
296.8491155456614,295.1597058380066
296.84711194376115,295.1597512800342
296.845110704514,295.15979655620595
296.84311182513386,295.159839755471
296.841115302838,295.1500856797916
296.8391211348469,295.15017754082993
296.8371293183844,295.15026888789833
296.8351398506776,295.1503618208208
296.8331527289568,295.1504531089049
296.8311679504556,295.15054558986935
296.82918551241085,295.15063758336606
296.8272054120627,295.1507284812309
296.8252276466545,295.15081676765857
296.823252213433,295.1509044834205
296.82127910964795,295.15099339052375
296.81930833255245,295.15108247352555
296.817339879403,295.15116718847
296.81537374745903,295.15125290790695
296.8134099339835,295.15133863664454
296.8114484362424,295.1514252793921
296.8094892515051,295.1515094552768
296.807532377044,295.15159574947023
296.8055778101349,295.15168255315376
296.80362554805663,295.1517689186594
296.8016755880913,295.1518551721214
296.7997279275245,295.1519382878724
296.79778256364455,295.15202132279876
296.7958394937432,295.15210483479495
296.7938987151154,295.1521879068949
296.79196022505926,295.15227015955753
296.7900240208762,295.1523530596819
296.78809009987066,295.1524350682814
296.78615845935025,295.152515287165
296.78422909662584,295.15259436379324
296.78230200901146,295.1526750019033
296.78037719382434,295.1527551298702
296.77845464838475,295.15283449543597
296.77653437001624,295.1529130060511
296.77461635604544,295.1529877372816
296.7727006038022,295.15306732026374
