temp,soc,r1,soh
10,0.65,0.007081384864377599,0.8
10,0.7,0.007375124658590699,0.8
10,0.75,0.0077204930715628495,0.8
10,0.8,0.007914069188779798,0.8
10,0.85,0.00768666626403615,0.8
10,0.9,0.0074592633392926485,0.8
10,0.95,0.00723186041454915,0.8
10,1.0,0.007004457489805649,0.8
20,0.0,0.029893259774526296,0.8
20,0.05,0.01658819131179195,0.8
20,0.1,0.00763654305322815,0.8
20,0.15,0.006897217422396299,0.8
20,0.2,0.00637587319686795,0.8
20,0.25,0.006394919936541449,0.8
20,0.3,0.00632852582113245,0.8
20,0.35,0.005973550841203049,0.8
20,0.4,0.005614817441846399,0.8
20,0.45,0.005237691722916749,0.8
20,0.5,0.00488521230434925,0.8
20,0.55,0.004731042597607049,0.8
20,0.6,0.004605682360964999,0.8
20,0.65,0.005008854524526599,0.8
20,0.7,0.0054120266880882,0.8
20,0.75,0.0056111974232964,0.8
20,0.8,0.00580883860724895,0.8
20,0.85,0.005518462098013649,0.8
20,0.9,0.00519332697663225,0.8
20,0.95,0.004868191855250999,0.8
20,1.0,0.0045430567338696,0.8
30,0.0,0.0104107244723331,0.8
30,0.05,0.007547027954706599,0.8
30,0.1,0.004683331437080249,0.8
30,0.15,0.004522119477663449,0.8
30,0.2,0.00439947923212575,0.8
30,0.25,0.00461032974621195,0.8
30,0.3,0.004830885517452149,0.8
30,0.35,0.0046411361107000495,0.8
30,0.4,0.0044332242403078495,0.8
30,0.45,0.0041041340617455,0.8
30,0.5,0.00376782127092285,0.8
30,0.55,0.0035844985470205493,0.8
30,0.6,0.00341273106253395,0.8
30,0.65,0.0039363029256074995,0.8
30,0.7,0.00452374081054935,0.8
30,0.75,0.0045364769096577,0.8
30,0.8,0.004486581341193599,0.8
30,0.85,0.0041612845452811496,0.8
30,0.9,0.0038010710061052496,0.8
30,0.95,0.0034408574669293496,0.8
30,1.0,0.0030806439277533,0.8
40,0.0,0.009935613621696149,0.8
40,0.05,0.005252092486211549,0.8
40,0.1,0.004099223957822099,0.8
40,0.15,0.0033489019946315994,0.8
40,0.2,0.0033723614686162495,0.8
40,0.25,0.0034615799336906996,0.8
40,0.3,0.0036519701056278,0.8
40,0.35,0.0037731561336356995,0.8
40,0.4,0.0038082474197806498,0.8
40,0.45,0.0036642293679590996,0.8
40,0.5,0.0033393191788178996,0.8
40,0.55,0.0030539137457792995,0.8
40,0.6,0.0028009369629133497,0.8
40,0.65,0.0030855856119128993,0.8
40,0.7,0.00372707632322775,0.8
40,0.75,0.0039140980088788494,0.8
40,0.8,0.0038593514078431495,0.8
40,0.85,0.0035607074732461495,0.8
40,0.9,0.0031597853650991996,0.8
40,0.95,0.0027588632569522497,0.8
40,1.0,0.00235794114880545,0.8
0,0.0,0.03737984736489395,0.7
0,0.05,0.0396919453232491,0.7
0,0.1,0.03144560030394002,0.7
0,0.15,0.023199255284630776,0.7
0,0.2,0.019865306228736328,0.7
0,0.25,0.017644481770872602,0.7
0,0.3,0.015936653710387026,0.7
0,0.35,0.015003802246538177,0.7
0,0.4,0.0140709507826895,0.7
0,0.45,0.01359021320109145,0.7
0,0.5,0.013118154864636676,0.7
0,0.55,0.012915184580162026,0.7
0,0.6,0.0129206063696668,0.7
0,0.65,0.01297231479449185,0.7
0,0.7,0.013294697972713675,0.7
0,0.75,0.013617081150935677,0.7
0,0.8,0.01376030128386935,0.7
0,0.85,0.013836783341649625,0.7
0,0.9,0.013913265399430075,0.7
0,0.95,0.013989747457210351,0.7
0,1.0,0.014066229514990626,0.7
10,0.0,0.03675710497535545,0.7
10,0.05,0.030924475182803127,0.7
10,0.1,0.020470282223066027,0.7
10,0.15,0.012902358054512324,0.7
10,0.2,0.0117850151537475,0.7
10,0.25,0.0107278298855378,0.7
10,0.3,0.010055612742642252,0.7
10,0.35,0.009383395599746701,0.7
10,0.4,0.00890398111090635,0.7
10,0.45,0.008432365987644725,0.7
10,0.5,0.008133892018173074,0.7
10,0.55,0.007882275768146676,0.7
10,0.6,0.0079660587827618,0.7
10,0.65,0.0082616156751072,0.7
10,0.7,0.00860431210168915,0.7
10,0.75,0.009007241916823325,0.7
10,0.8,0.0092330807202431,0.7
10,0.85,0.008967777308042177,0.7
10,0.9,0.008702473895841424,0.7
10,0.95,0.008437170483640675,0.7
10,1.0,0.008171867071439924,0.7
20,0.0,0.03487546973694735,0.7
20,0.05,0.019352889863757276,0.7
20,0.1,0.008909300228766176,0.7
20,0.15,0.00804675365946235,0.7
20,0.2,0.007438518729679276,0.7
20,0.25,0.007460739925965025,0.7
20,0.3,0.007383280124654526,0.7
20,0.35,0.006969142648070225,0.7
20,0.4,0.0065506203488208,0.7
20,0.45,0.006110640343402875,0.7
20,0.5,0.005699414355074125,0.7
20,0.55,0.0055195496972082255,0.7
20,0.6,0.0053732960877925,0.7
20,0.65,0.005843663611947701,0.7
20,0.7,0.0063140311361029,0.7
20,0.75,0.0065463969938458,0.7
20,0.8,0.006776978375123775,0.7
20,0.85,0.006438205781015925,0.7
20,0.9,0.006058881472737625,0.7
20,0.95,0.005679557164459501,0.7
20,1.0,0.0053002328561812,0.7
30,0.0,0.01214584521772195,0.7
30,0.05,0.0088048659471577,0.7
30,0.1,0.005463886676593625,0.7
30,0.15,0.005275806057274025,0.7
30,0.2,0.005132725770813375,0.7
30,0.25,0.005378718037247276,0.7
30,0.3,0.005636033103694175,0.7
30,0.35,0.005414658795816725,0.7
30,0.4,0.005172094947025825,0.7
30,0.45,0.00478815640536975,0.7
30,0.5,0.004395791482743326,0.7
30,0.55,0.004181914971523975,0.7
30,0.6,0.0039815195729562755,0.7
30,0.65,0.004592353413208751,0.7
30,0.7,0.005277697612307575,0.7
30,0.75,0.00529255639460065,0.7
30,0.8,0.0052343448980592,0.7
30,0.85,0.004854831969494675,0.7
30,0.9,0.004434582840456125,0.7
30,0.95,0.004014333711417575,0.7
30,1.0,0.0035940845823788504,0.7
40,0.0,0.011591549225312177,0.7
40,0.05,0.006127441233913475,0.7
40,0.1,0.0047824279507924505,0.7
40,0.15,0.0039070523270702,0.7
40,0.2,0.003934421713385625,0.7
40,0.25,0.00403850992263915,0.7
40,0.3,0.0042606317898991,0.7
40,0.35,0.00440201548924165,0.7
40,0.4,0.004442955323077425,0.7
40,0.45,0.00427493426261895,0.7
40,0.5,0.00389587237528755,0.7
40,0.55,0.00356289937007585,0.7
40,0.6,0.0032677597900655753,0.7
40,0.65,0.0035998498805650497,0.7
40,0.7,0.004348255710432376,0.7
40,0.75,0.004566447677025325,0.7
40,0.8,0.004502576642483675,0.7
40,0.85,0.0041541587187871746,0.7
40,0.9,0.0036864162592824,0.7
40,0.95,0.0032186737997776252,0.7
40,1.0,0.002750931340273025,0.7
0,0.0,0.0427198255598788,0.6
0,0.05,0.0453622232265704,0.6
0,0.1,0.0359378289187886,0.6
0,0.15,0.0265134346110066,0.6
0,0.2,0.0227032071185558,0.6
0,0.25,0.0201651220238544,0.6
0,0.3,0.0182133185261566,0.6
0,0.35,0.0171472025674722,0.6
0,0.4,0.016081086608788,0.6
0,0.45,0.0155316722298188,0.6
0,0.5,0.0149921769881562,0.6
0,0.55,0.0147602109487566,0.6
0,0.6,0.0147664072796192,0.6
0,0.65,0.0148255026222764,0.6
0,0.7,0.0151939405402442,0.6
0,0.75,0.0155623784582122,0.6
0,0.8,0.0157260586101364,0.6
0,0.85,0.015813466676171,0.6
0,0.9,0.0159008747422058,0.6
0,0.95,0.0159882828082404,0.6
0,1.0,0.016075690874275,0.6
10,0.0,0.0420081199718348,0.6
10,0.05,0.035342257351775,0.6
10,0.1,0.0233946082549326,0.6
10,0.15,0.0147455520622998,0.6
10,0.2,0.01346858874714,0.6
10,0.25,0.0122603770120432,0.6
10,0.3,0.011492128848734,0.6
10,0.35,0.0107238806854248,0.6
10,0.4,0.0101759784124644,0.6
10,0.45,0.0096369897001654,0.6
10,0.5,0.0092958765921978,0.6
10,0.55,0.0090083151635962,0.6
10,0.6,0.0091040671802992,0.6
10,0.65,0.0094418464858368,0.6
10,0.7,0.0098334995447876,0.6
10,0.75,0.0102939907620838,0.6
10,0.8,0.0105520922517064,0.6
10,0.85,0.0102488883520482,0.6
10,0.9,0.0099456844523902,0.6
10,0.95,0.0096424805527322,0.6
10,1.0,0.0093392766530742,0.6
20,0.0,0.0398576796993684,0.6
20,0.05,0.0221175884157226,0.6
20,0.1,0.0101820574043042,0.6
20,0.15,0.0091962898965284,0.6
20,0.2,0.0085011642624906,0.6
20,0.25,0.0085265599153886,0.6
20,0.3,0.0084380344281766,0.6
20,0.35,0.0079647344549374,0.6
20,0.4,0.0074864232557952,0.6
20,0.45,0.006983588963889,0.6
20,0.5,0.006513616405799,0.6
20,0.55,0.0063080567968094,0.6
20,0.6,0.00614090981462,0.6
20,0.65,0.0066784726993688,0.6
20,0.7,0.0072160355841176,0.6
20,0.75,0.0074815965643952,0.6
20,0.8,0.0077451181429986,0.6
20,0.85,0.0073579494640182,0.6
20,0.9,0.006924435968843,0.6
20,0.95,0.006490922473668,0.6
20,1.0,0.0060574089784928,0.6
30,0.0,0.0138809659631108,0.6
30,0.05,0.0100627039396088,0.6
30,0.1,0.006244441916107,0.6
30,0.15,0.0060294926368846,0.6
30,0.2,0.005865972309501,0.6
30,0.25,0.0061471063282826,0.6
30,0.3,0.0064411806899362,0.6
30,0.35,0.0061881814809334,0.6
30,0.4,0.0059109656537438,0.6
30,0.45,0.005472178748994,0.6
30,0.5,0.0050237616945638,0.6
30,0.55,0.0047793313960274,0.6
30,0.6,0.0045503080833786,0.6
30,0.65,0.00524840390081,0.6
30,0.7,0.0060316544140658,0.6
30,0.75,0.0060486358795436,0.6
30,0.8,0.0059821084549248,0.6
30,0.85,0.0055483793937082,0.6
30,0.9,0.005068094674807,0.6
30,0.95,0.0045878099559058,0.6
30,1.0,0.0041075252370044,0.6
40,0.0,0.0132474848289282,0.6
40,0.05,0.0070027899816154,0.6
40,0.1,0.0054656319437628,0.6
40,0.15,0.0044652026595088,0.6
40,0.2,0.004496481958155,0.6
40,0.25,0.0046154399115876,0.6
40,0.3,0.0048692934741704,0.6
40,0.35,0.0050308748448476,0.6
40,0.4,0.0050776632263742,0.6
40,0.45,0.0048856391572788,0.6
40,0.5,0.0044524255717572,0.6
40,0.55,0.0040718849943724,0.6
40,0.6,0.0037345826172178,0.6
40,0.65,0.0041141141492172,0.6
40,0.7,0.004969435097637,0.6
40,0.75,0.0052187973451718,0.6
40,0.8,0.0051458018771242,0.6
40,0.85,0.0047476099643282,0.6
40,0.9,0.0042130471534656,0.6
40,0.95,0.003678484342603,0.6
40,1.0,0.0031439215317406,0.6
