current,voltage,temperature,power,time
0.7716,4.1502,296.43989999999997,3.202189285,311.0
0.7635,4.1499,296.48199999999997,3.168306194,312.0
0.7572,4.1498,296.4099,3.142060832,313.0
0.786,4.1501,296.44849999999997,3.262015575,314.0
0.7943,4.15,296.387,3.2965418,315.0
0.7729,4.1499,296.4552,3.207629103,316.0
0.7617,4.1499,296.4366,3.160862011,317.0
0.7637,4.15,296.4323,3.169290479,318.0
0.759,4.1501,296.4185,3.149738815,319.0
0.7637,4.1499,296.40819999999997,3.169236948,320.0
0.7723,4.15,296.4586,3.204847282,321.0
0.7522,4.1499,296.40529999999995,3.121530106,322.0
0.738,4.15,296.45959999999997,3.062711235,323.0
0.7725,4.1499,296.45919999999995,3.205763264,324.0
0.7436,4.1499,296.4026,3.086012214,325.0
0.7263,4.1501,296.4256,3.014146067,326.0
0.7393,4.15,296.4613,3.068281456,327.0
0.7281,4.1498,296.5342,3.021396983,328.0
0.7472,4.1501,296.4224,3.101089246,329.0
0.7497,4.15,296.44329999999997,3.111302454,330.0
0.7222,4.15,296.43969999999996,2.997168451,331.0
0.722,4.15,296.435,2.996237768,332.0
0.7301,4.1499,296.4455,3.0298812,333.0
0.7294,4.15,296.4161,3.02716853,334.0
0.7382,4.15,296.4025,3.06365626,335.0
0.7407,4.15,296.4722,3.073874937,336.0
0.7193,4.15,296.4924,2.985044705,337.0
0.7247,4.15,296.4593,3.007486472,338.0
0.7236,4.15,296.48839999999996,3.002850912,339.0
0.733,4.1501,296.4163,3.042173302,340.0
0.7403,4.1499,296.4563,3.071942762,341.0
0.7292,4.1499,296.4385,3.026130084,342.0
0.7125,4.1499,296.4127,2.956912729,343.0
0.6947,4.15,296.4568,2.883048738,344.0
0.7114,4.1499,296.491,2.952239925,345.0
0.7195,4.15,296.45869999999996,2.985980219,346.0
0.6902,4.15,296.4516,2.864348785,347.0
0.7184,4.15,296.4393,2.981293648,348.0
0.7249,4.1498,296.3819,3.008291763,349.0
0.6821,4.15,296.41569999999996,2.830663742,350.0
0.7094,4.15,296.4158,2.943875436,351.0
0.6918,4.1499,296.3803,2.870870118,352.0
0.6701,4.1499,296.3732,2.781050499,353.0
0.6834,4.15,296.3562,2.836315703,354.0
0.6911,4.1501,296.397,2.868147906,355.0
0.699,4.15,296.36159999999995,2.900822073,356.0
0.7067,4.15,296.4568,2.932650046,357.0
0.6503,4.1499,296.438,2.698723763,358.0
0.6577,4.15,296.3691,2.729631194,359.0
0.6801,4.1499,296.2698,2.822183738,360.0
0.6985,4.15,296.3307,2.898982623,361.0
0.6837,4.1499,296.3888,2.837167764,362.0
0.6751,4.1499,296.40709999999996,2.801621398,363.0
0.6729,4.1498,296.38129999999995,2.792228499,364.0
0.6794,4.1499,296.4024,2.819381499,365.0
0.6733,4.15,296.3123,2.794193916,366.0
0.6636,4.1501,296.26849999999996,2.754029032,367.0
0.7035,4.15,296.3648,2.919580807,368.0
0.6674,4.1499,296.39869999999996,2.769850867,369.0
0.6629,4.15,296.3526,2.75121005,370.0
0.66,4.15,296.4052,2.739002403,371.0
0.6605,4.15,296.3359,2.740856413,372.0
0.6738,4.15,296.4026,2.796086457,373.0
0.665,4.15,296.40749999999997,2.75956966,374.0
0.6537,4.1499,296.40409999999997,2.71275106,375.0
0.6609,4.15,296.37989999999996,2.742740091,376.0
0.6661,4.15,296.36839999999995,2.764280917,377.0
0.623,4.15,296.41409999999996,2.585572436,378.0
0.6638,4.15,296.39459999999997,2.754943352,379.0
0.6566,4.1498,296.43789999999996,2.724869705,380.0
0.6429,4.1499,296.4477,2.667834058,381.0
0.6501,4.1499,296.41279999999995,2.697813382,382.0
0.6334,4.15,296.394,2.628663829,383.0
0.6429,4.15,296.3791,2.667916271,384.0
0.6449,4.15,296.34889999999996,2.676339373,385.0
0.6309,4.1499,296.3952,2.618297091,386.0
0.6154,4.1499,296.40599999999995,2.55374743,387.0
0.6526,4.15,296.3895,2.708149418,388.0
0.6411,4.1499,296.3716,2.660403943,389.0
0.6435,4.1501,296.45529999999997,2.67077221,390.0
0.6386,4.1499,296.3871,2.650101996,391.0
0.6377,4.15,296.4491,2.646408965,392.0
0.626,4.1499,296.3483,2.597681039,393.0
0.6172,4.15,296.3823,2.561266753,394.0
0.6165,4.1499,296.4358,2.558404962,395.0
0.6411,4.15,296.49219999999997,2.660432678,396.0
0.628,4.15,296.445,2.606212491,397.0
0.6305,4.15,296.4074,2.616490434,398.0
0.6357,4.1501,296.43219999999997,2.638047066,399.0
0.6109,4.1499,296.4034,2.535034979,400.0
0.6104,4.15,296.46169999999995,2.533195136,401.0
0.6113,4.1499,296.4171,2.536889978,402.0
0.6,4.1499,296.4735,2.490126278,403.0
0.6009,4.1501,296.38329999999996,2.493998949,404.0
0.5861,4.1499,296.39349999999996,2.432106677,405.0
0.6039,4.15,296.3583,2.506094285,406.0
0.5958,4.15,296.41549999999995,2.472414021,407.0
0.6118,4.15,296.4441,2.538812003,408.0
0.6165,4.15,296.3816,2.558468166,409.0
0.6041,4.15,296.4597,2.507002722,410.0
0.5822,4.15,296.5001,2.416308862,411.0
0.5867,4.15,296.3818,2.43501052,412.0
0.5895,4.1499,296.42449999999997,2.4461837,413.0
0.5996,4.1498,296.3683,2.488186107,414.0
0.6021,4.1501,296.34229999999997,2.498672382,415.0
0.5849,4.15,296.4411,2.427485857,416.0
0.6093,4.1498,296.38059999999996,2.528435928,417.0
0.5748,4.15,296.3637,2.38539066,418.0
0.5694,4.1499,296.3275,2.362889011,419.0
0.596,4.15,296.34959999999995,2.473326515,420.0
0.598,4.1498,296.2672,2.481630649,421.0
0.5906,4.1499,296.3536,2.450860703,422.0
0.5906,4.1499,296.30649999999997,2.450864363,423.0
0.573,4.1499,296.19579999999996,2.377895923,424.0
0.5768,4.15,296.3313,2.393805849,425.0
0.5741,4.15,296.3178,2.382587955,426.0
0.5662,4.15,296.25669999999997,2.349872633,427.0
0.575,4.1499,296.2326,2.386274616,428.0
0.5829,4.1501,296.2496,2.419130191,429.0
0.5777,4.15,296.19149999999996,2.397551467,430.0
0.5876,4.1499,296.21849999999995,2.438688463,431.0
0.5757,4.1499,296.27369999999996,2.389117604,432.0
0.5746,4.1499,296.2143,2.384443924,433.0
0.5752,4.1499,296.22409999999996,2.38723945,434.0
0.5885,4.1499,296.2799,2.442441702,435.0
0.5574,4.15,296.2448,2.313389764,436.0
0.5762,4.15,296.25699999999995,2.391044096,437.0
0.5559,4.1501,296.2351,2.306873724,438.0
0.5313,4.15,296.26079999999996,2.204883264,439.0
0.548,4.15,296.2029,2.274079692,440.0
0.5687,4.15,296.20079999999996,2.360140865,441.0
0.5477,4.15,296.2247,2.273158029,442.0
0.5484,4.15,296.23429999999996,2.27596798,443.0
0.5459,4.1499,296.22569999999996,2.26562888,444.0
0.5511,4.1499,296.2734,2.287143998,445.0
0.534,4.15,296.2458,2.216095492,446.0
